   -0.450639331297E+00    0.494599608628E+00   -0.544943048788E+00    0.562435399529E+00    0.177796018174E-02   -0.151002462474E-01   -0.802928679689E-02    0.630985083130E-02    0.221787381502E-02   -0.144014774721E-02    0.681928701607E-01   -0.535896710825E-01   -0.188364402625E-01   -0.871200489053E-03   -0.284953524216E-01   -0.100159413709E-01   -0.215133181991E-02    0.787107218662E-02   -0.444490045435E-03    0.122311994604E-01    0.650372230548E-02   -0.511097917336E-02   -0.179647779016E-02    0.739912066123E-02    0.242011515720E+00    0.850655614527E-01    0.182712979594E-01   -0.668491507683E-01    0.377506156185E-02    0.393435053048E-02   -0.309182690734E-02   -0.108675816936E-02    0.971543702424E-02   -0.355458444090E-01    0.200732169922E-02   -0.763491950588E-02   -0.268362731617E-02   -0.157746270783E-02   -0.554468453754E-03
   -0.616915079766E+00    0.522629566946E+00   -0.383330011024E+00   -0.184054207477E+00    0.123927744551E-03   -0.427478643291E-03   -0.642730948325E-03    0.262913793948E-03    0.777165001092E-02   -0.100381473086E-03    0.221704796442E-02   -0.906899680511E-03   -0.268076726067E-01   -0.607245948299E-04   -0.136355932826E-02   -0.403063898215E-01   -0.149952570907E-03    0.164876234698E-01   -0.309819361377E-04    0.346257701066E-03    0.520612068143E-03   -0.212960173098E-03   -0.629503650885E-02    0.209464535213E-03    0.470348664702E-02    0.139033603002E+00    0.517249158382E-03   -0.568727118975E-01    0.106869660823E-03    0.314938164679E-03   -0.128827759035E-03   -0.380810850535E-02    0.777704447473E-03   -0.855103585298E-01    0.160682737081E-03   -0.318125690678E-03   -0.940369651321E-02   -0.657284484871E-04   -0.194291250273E-02
    0.369949593643E+00   -0.431619879665E+00   -0.386811996605E+00   -0.380197730490E-01   -0.157176463413E-01   -0.192815164037E-01    0.106401156329E-01   -0.336599958540E-01   -0.968220967290E-01    0.127312935365E-01    0.130526899294E-01   -0.412921723845E-01   -0.118775852680E+00    0.770164670725E-02    0.227862518543E-01    0.655440568293E-01    0.190183520730E-01   -0.207348562482E+00    0.392941158533E-02    0.156180282870E-01   -0.861849366267E-02    0.272645966417E-01    0.784258983505E-01    0.944794303779E-02    0.279528804355E-01    0.804057286614E-01    0.233306348484E-01   -0.254363447424E+00    0.482037910091E-02   -0.521365666014E-02    0.164933979685E-01    0.474428273972E-01   -0.128745399158E-01    0.140365334174E+00   -0.266002890823E-02    0.407285949833E-01    0.117154737042E+00    0.841499896350E-02    0.242055241822E-01
   -0.617874044322E+00    0.864131482757E+00    0.790098798320E+00    0.396236059076E+00   -0.763686540054E-02    0.262499805232E-01   -0.507777905081E-01    0.168812147612E-02   -0.124267441855E-01    0.618586097443E-02    0.174537057018E+00   -0.580253200034E-02    0.427140948188E-01    0.374206404626E-02    0.112243799217E-01   -0.826258654379E-01    0.924060713465E-02    0.274691940182E-02    0.190921635013E-02   -0.212624842238E-01    0.411300103116E-01   -0.136737839566E-02    0.100656627903E-01   -0.128624904564E-01   -0.385812422868E-01    0.284007540358E+00   -0.317624764330E-01   -0.944190803619E-02   -0.656249513079E-02    0.248811173490E-01   -0.827179523298E-03    0.608910465092E-02    0.614411265148E-01    0.182643651044E-01    0.126944476270E-01   -0.204262698610E-02    0.150363604645E-01   -0.422030369030E-03    0.310668604639E-02
   -0.903856639101E+00    0.620331759497E+00   -0.999840478620E-01    0.580402625210E+00    0.872278051583E-02   -0.139211921959E-01   -0.927071181225E-01    0.950681903289E-02    0.106041661041E-01   -0.706545221782E-02    0.147956675852E+00   -0.151724848158E-01   -0.169238047598E-01   -0.427416245276E-02   -0.101040005931E+00   -0.112702787583E+00   -0.105545644242E-01    0.115573111078E-01   -0.218069512896E-02    0.112761656787E-01    0.750927656793E-01   -0.770052341664E-02   -0.858937454436E-02    0.682138417598E-02    0.161255615624E+00    0.179868926440E+00    0.168446425570E-01   -0.184449842465E-01    0.348029804897E-02    0.454264878800E-01   -0.465834132611E-02   -0.519604139103E-02    0.112175612928E+00   -0.122832966404E+00    0.231767795306E-01   -0.115032510298E-01   -0.128310409860E-01   -0.237670475822E-02   -0.265104152604E-02
    0.492875466154E+00    0.196671818139E+00   -0.952869391077E+00   -0.594091069236E+00   -0.693406695793E-02   -0.678560934937E-02    0.128047880285E-01    0.511053652948E-01    0.173667749925E-01    0.561659423592E-02    0.125306389296E-01    0.500112050621E-01    0.169949542559E-01    0.339769280938E-02   -0.943736732991E-01   -0.320703382110E-01    0.839022101909E-02   -0.127996367121E+00    0.173351673948E-02    0.549634357299E-02   -0.103718783031E-01   -0.413953458888E-01   -0.140670877439E-01    0.332494858119E-02   -0.923531433657E-01   -0.313837158081E-01    0.821058731274E-02   -0.125255979022E+00    0.169640233734E-02   -0.627434613399E-02   -0.250416289945E-01   -0.850971974633E-02   -0.154937935145E-01    0.236364367311E+00   -0.320119700714E-02   -0.618374920067E-01   -0.210137977409E-01   -0.127763413237E-01   -0.434169374813E-02
   -0.556564431538E+00    0.622394331959E+00   -0.971004407099E+00    0.573184932962E+00   -0.809205648719E-03    0.357606375919E-02    0.879396164457E-02    0.524509330092E-02   -0.993921654785E-03    0.655456575463E-03   -0.388625160818E-01   -0.231792599282E-01    0.439236579079E-02    0.396510767873E-03   -0.570005280901E-01    0.108013444095E-01    0.979138834951E-03    0.644238188575E-02    0.202301412180E-03   -0.289661164494E-02   -0.712310893210E-02   -0.424852557375E-02    0.805076540376E-03   -0.175227124200E-02    0.251898294433E+00   -0.477335969593E-01   -0.432703714862E-02   -0.284703504245E-01   -0.894015939798E-03   -0.430904120584E-02   -0.257009571745E-02    0.487021610845E-03   -0.106406935899E-01   -0.700119423198E-01   -0.219849041114E-02   -0.634656289412E-02    0.120264520229E-02   -0.131127332523E-02    0.248480413696E-03
    0.698300599096E+00    0.840912201906E+00    0.822214747334E+00   -0.702971282898E+00   -0.171588743423E-01   -0.115539050363E-01   -0.135152709452E+00    0.449193094342E-02    0.333927654153E-01    0.138986882172E-01   -0.910048957327E-01    0.302463567917E-02    0.224849738282E-01    0.840784842771E-02    0.353809128481E-01    0.263019743134E+00    0.207622379541E-01   -0.874171540996E-02    0.428971858557E-02    0.935866307940E-02    0.109473694656E+00   -0.363846406417E-02   -0.270481399864E-01    0.566141346778E-02    0.238236902370E-01    0.177103991452E+00    0.139802250939E-01   -0.588622235272E-02    0.288847625907E-02    0.662248276316E-01   -0.220104616228E-02   -0.163624550535E-01    0.163534778437E+00   -0.688545471777E-01    0.337881773630E-01   -0.543523644154E-02   -0.404052461525E-01   -0.112298273586E-02   -0.834819135382E-02
   -0.246502344462E+00    0.490286623898E+00    0.524439614450E+00    0.593069949074E-01   -0.156923211038E-02   -0.180354542473E-01    0.694802187727E-02   -0.162586258173E-03   -0.601769071131E-02    0.127107800941E-02    0.798548091437E-01   -0.186863179839E-02   -0.691623532173E-01    0.768923734089E-03    0.719876219236E-03    0.266442717022E-01    0.189877085357E-02   -0.623485722169E-03    0.392308027596E-03    0.146087179403E-01   -0.562789772059E-02    0.131694869120E-03    0.487432947616E-02    0.883737258119E-02    0.827366106636E-02    0.306227192305E+00    0.218228996393E-01   -0.716582852315E-02    0.450886356183E-02   -0.340453071986E-02    0.796672665047E-04    0.294866844854E-02   -0.840710647150E-02    0.276058105689E-02   -0.173700546932E-02    0.196729372389E-03    0.728140576069E-02    0.406465645432E-04    0.150442267783E-02
    0.716831333445E+00   -0.476890275031E-02    0.301879340262E+00    0.349659283662E+00   -0.100077974415E+00   -0.650730372015E-01    0.127222783574E+00   -0.387840473618E-01   -0.177465429022E+00    0.810631592762E-01    0.827232263319E-01   -0.252182937509E-01   -0.115392168279E+00    0.490382074634E-01    0.493037003643E-01    0.225600547975E+00    0.121094349042E+00   -0.687746494120E-01    0.250194936038E-01    0.527091601332E-01   -0.103050454695E+00    0.314150783630E-01    0.143746997508E+00    0.318857882287E-01    0.320584179159E-01    0.146690747258E+00    0.787383750138E-01   -0.447188839089E-01    0.162682593004E-01   -0.623391639512E-01    0.190041832073E-01    0.869580602206E-01   -0.153939568124E+00    0.874288512397E-01   -0.318056958935E-01    0.469286973078E-01    0.214733169116E+00    0.969601184044E-02    0.443663572554E-01
