 -3.06305283725005e+00  -3.14159265358979e+00   9.60846804471012e-18   1.49691733373313e+00  -1.22087162177079e-16   7.84590957278451e-02  -4.96922085148784e-01
 -3.06305283725005e+00   3.14159265358979e+00  -9.60846804471012e-18   1.49691733373313e+00   1.22087162177079e-16   7.84590957278451e-02  -4.96922085148784e-01
 -3.14159265358979e+00  -3.06305283725005e+00   9.60846804471012e-18   1.49691733373313e+00  -7.84590957278451e-02   1.22087162177079e-16  -4.96922085148784e-01
  3.14159265358979e+00  -3.06305283725005e+00  -9.60846804471012e-18   1.49691733373313e+00  -7.84590957278451e-02  -1.22087162177079e-16  -4.96922085148784e-01
 -2.90597320457056e+00  -3.14159265358979e+00   2.85888117621924e-17   1.47236992039768e+00  -1.19080971060218e-16   2.33445363855906e-01  -4.72751631047092e-01
 -2.90597320457056e+00   3.14159265358979e+00  -2.85888117621924e-17   1.47236992039768e+00   1.19080971060218e-16   2.33445363855906e-01  -4.72751631047092e-01
 -3.14159265358979e+00  -2.90597320457056e+00   2.85888117621924e-17   1.47236992039768e+00  -2.33445363855906e-01   1.19080971060218e-16  -4.72751631047092e-01
  3.14159265358979e+00  -2.90597320457056e+00  -2.85888117621924e-17   1.47236992039768e+00  -2.33445363855906e-01  -1.19080971060218e-16  -4.72751631047092e-01
 -2.74889357189107e+00  -3.14159265358979e+00   4.68652040532630e-17   1.42387953251129e+00  -1.13142611228770e-16   3.82683432365090e-01  -4.26776695296637e-01
 -2.74889357189107e+00   3.14159265358979e+00  -4.68652040532630e-17   1.42387953251129e+00   1.13142611228770e-16   3.82683432365090e-01  -4.26776695296637e-01
 -3.14159265358979e+00  -2.74889357189107e+00   4.68652040532630e-17   1.42387953251129e+00  -3.82683432365090e-01   1.13142611228770e-16  -4.26776695296637e-01
  3.14159265358979e+00  -2.74889357189107e+00  -4.68652040532630e-17   1.42387953251129e+00  -3.82683432365090e-01  -1.13142611228770e-16  -4.26776695296637e-01
 -2.59181393921158e+00  -3.14159265358979e+00   6.39876194838473e-17   1.35264016435409e+00  -1.04418304810071e-16   5.22498564715949e-01  -3.63497624934887e-01
 -2.59181393921158e+00   3.14159265358979e+00  -6.39876194838473e-17   1.35264016435409e+00   1.04418304810071e-16   5.22498564715949e-01  -3.63497624934887e-01
 -3.14159265358979e+00  -2.59181393921158e+00   6.39876194838473e-17   1.35264016435409e+00  -5.22498564715949e-01   1.04418304810071e-16  -3.63497624934887e-01
  3.14159265358979e+00  -2.59181393921158e+00  -6.39876194838473e-17   1.35264016435409e+00  -5.22498564715949e-01  -1.04418304810071e-16  -3.63497624934887e-01
 -2.43473430653209e+00  -3.14159265358979e+00   7.95344473600055e-17   1.26040596560003e+00  -9.31228731824630e-17   6.49448048330184e-01  -2.89108616260058e-01
 -2.43473430653209e+00   3.14159265358979e+00  -7.95344473600055e-17   1.26040596560003e+00   9.31228731824630e-17   6.49448048330184e-01  -2.89108616260058e-01
 -3.14159265358979e+00  -2.43473430653209e+00   7.95344473600055e-17   1.26040596560003e+00  -6.49448048330184e-01   9.31228731824630e-17  -2.89108616260058e-01
  3.14159265358979e+00  -2.43473430653209e+00  -7.95344473600055e-17   1.26040596560003e+00  -6.49448048330184e-01  -9.31228731824630e-17  -2.89108616260058e-01
 -2.27765467385260e+00  -3.14159265358979e+00   9.31228731824630e-17   1.14944804833018e+00  -7.95344473600055e-17   7.60405965600031e-01  -2.10891383739942e-01
 -2.27765467385260e+00   3.14159265358979e+00  -9.31228731824630e-17   1.14944804833018e+00   7.95344473600055e-17   7.60405965600031e-01  -2.10891383739942e-01
 -3.14159265358979e+00  -2.27765467385260e+00   9.31228731824630e-17   1.14944804833018e+00  -7.60405965600031e-01   7.95344473600055e-17  -2.10891383739942e-01
  3.14159265358979e+00  -2.27765467385260e+00  -9.31228731824630e-17   1.14944804833018e+00  -7.60405965600031e-01  -7.95344473600055e-17  -2.10891383739942e-01
 -2.12057504117311e+00  -3.14159265358979e+00   1.04418304810071e-16   1.02249856471595e+00  -6.39876194838473e-17   8.52640164354092e-01  -1.36502375065113e-01
 -2.12057504117311e+00   3.14159265358979e+00  -1.04418304810071e-16   1.02249856471595e+00   6.39876194838473e-17   8.52640164354092e-01  -1.36502375065113e-01
 -3.14159265358979e+00  -2.12057504117311e+00   1.04418304810071e-16   1.02249856471595e+00  -8.52640164354092e-01   6.39876194838473e-17  -1.36502375065113e-01
  3.14159265358979e+00  -2.12057504117311e+00  -1.04418304810071e-16   1.02249856471595e+00  -8.52640164354092e-01  -6.39876194838473e-17  -1.36502375065113e-01
 -1.96349540849362e+00  -3.14159265358979e+00   1.13142611228770e-16   8.82683432365090e-01  -4.68652040532630e-17   9.23879532511287e-01  -7.32233047033631e-02
 -1.96349540849362e+00   3.14159265358979e+00  -1.13142611228770e-16   8.82683432365090e-01   4.68652040532630e-17   9.23879532511287e-01  -7.32233047033631e-02
 -3.14159265358979e+00  -1.96349540849362e+00   1.13142611228770e-16   8.82683432365090e-01  -9.23879532511287e-01   4.68652040532630e-17  -7.32233047033631e-02
  3.14159265358979e+00  -1.96349540849362e+00  -1.13142611228770e-16   8.82683432365090e-01  -9.23879532511287e-01  -4.68652040532630e-17  -7.32233047033631e-02
 -1.80641577581413e+00  -3.14159265358979e+00   1.19080971060218e-16   7.33445363855905e-01  -2.85888117621924e-17   9.72369920397677e-01  -2.72483689529080e-02
 -1.80641577581413e+00   3.14159265358979e+00  -1.19080971060218e-16   7.33445363855905e-01   2.85888117621924e-17   9.72369920397677e-01  -2.72483689529080e-02
 -3.14159265358979e+00  -1.80641577581413e+00   1.19080971060218e-16   7.33445363855905e-01  -9.72369920397677e-01   2.85888117621924e-17  -2.72483689529080e-02
  3.14159265358979e+00  -1.80641577581413e+00  -1.19080971060218e-16   7.33445363855905e-01  -9.72369920397677e-01  -2.85888117621924e-17  -2.72483689529080e-02
 -1.64933614313464e+00  -3.14159265358979e+00   1.22087162177079e-16   5.78459095727845e-01  -9.60846804471010e-18   9.96917333733128e-01  -3.07791485121556e-03
 -1.64933614313464e+00   3.14159265358979e+00  -1.22087162177079e-16   5.78459095727845e-01   9.60846804471010e-18   9.96917333733128e-01  -3.07791485121556e-03
 -3.14159265358979e+00  -1.64933614313464e+00   1.22087162177079e-16   5.78459095727845e-01  -9.96917333733128e-01   9.60846804471010e-18  -3.07791485121556e-03
  3.14159265358979e+00  -1.64933614313464e+00  -1.22087162177079e-16   5.78459095727845e-01  -9.96917333733128e-01  -9.60846804471010e-18  -3.07791485121556e-03
 -1.49225651045515e+00  -3.14159265358979e+00   1.22087162177079e-16   4.21540904272155e-01   9.60846804471012e-18   9.96917333733128e-01  -3.07791485121559e-03
 -1.49225651045515e+00   3.14159265358979e+00  -1.22087162177079e-16   4.21540904272155e-01  -9.60846804471012e-18   9.96917333733128e-01  -3.07791485121559e-03
 -3.14159265358979e+00  -1.49225651045515e+00   1.22087162177079e-16   4.21540904272155e-01  -9.96917333733128e-01  -9.60846804471012e-18  -3.07791485121559e-03
  3.14159265358979e+00  -1.49225651045515e+00  -1.22087162177079e-16   4.21540904272155e-01  -9.96917333733128e-01   9.60846804471012e-18  -3.07791485121559e-03
 -1.33517687777566e+00  -3.14159265358979e+00   1.19080971060218e-16   2.66554636144095e-01   2.85888117621924e-17   9.72369920397677e-01  -2.72483689529081e-02
 -1.33517687777566e+00   3.14159265358979e+00  -1.19080971060218e-16   2.66554636144095e-01  -2.85888117621924e-17   9.72369920397677e-01  -2.72483689529081e-02
 -3.14159265358979e+00  -1.33517687777566e+00   1.19080971060218e-16   2.66554636144095e-01  -9.72369920397677e-01  -2.85888117621924e-17  -2.72483689529081e-02
  3.14159265358979e+00  -1.33517687777566e+00  -1.19080971060218e-16   2.66554636144095e-01  -9.72369920397677e-01   2.85888117621924e-17  -2.72483689529081e-02
 -1.17809724509617e+00  -3.14159265358979e+00   1.13142611228770e-16   1.17316567634910e-01   4.68652040532630e-17   9.23879532511287e-01  -7.32233047033631e-02
 -1.17809724509617e+00   3.14159265358979e+00  -1.13142611228770e-16   1.17316567634910e-01  -4.68652040532630e-17   9.23879532511287e-01  -7.32233047033631e-02
 -3.14159265358979e+00  -1.17809724509617e+00   1.13142611228770e-16   1.17316567634910e-01  -9.23879532511287e-01  -4.68652040532630e-17  -7.32233047033631e-02
  3.14159265358979e+00  -1.17809724509617e+00  -1.13142611228770e-16   1.17316567634910e-01  -9.23879532511287e-01   4.68652040532630e-17  -7.32233047033631e-02
 -1.02101761241668e+00  -3.14159265358979e+00   1.04418304810071e-16  -2.24985647159489e-02   6.39876194838473e-17   8.52640164354092e-01  -1.36502375065113e-01
 -1.02101761241668e+00   3.14159265358979e+00  -1.04418304810071e-16  -2.24985647159489e-02  -6.39876194838473e-17   8.52640164354092e-01  -1.36502375065113e-01
 -3.14159265358979e+00  -1.02101761241668e+00   1.04418304810071e-16  -2.24985647159489e-02  -8.52640164354092e-01  -6.39876194838473e-17  -1.36502375065113e-01
  3.14159265358979e+00  -1.02101761241668e+00  -1.04418304810071e-16  -2.24985647159489e-02  -8.52640164354092e-01   6.39876194838473e-17  -1.36502375065113e-01
 -8.63937979737193e-01  -3.14159265358979e+00   9.31228731824630e-17  -1.49448048330184e-01   7.95344473600055e-17   7.60405965600031e-01  -2.10891383739942e-01
 -8.63937979737193e-01   3.14159265358979e+00  -9.31228731824630e-17  -1.49448048330184e-01  -7.95344473600055e-17   7.60405965600031e-01  -2.10891383739942e-01
 -3.14159265358979e+00  -8.63937979737193e-01   9.31228731824630e-17  -1.49448048330184e-01  -7.60405965600031e-01  -7.95344473600055e-17  -2.10891383739942e-01
  3.14159265358979e+00  -8.63937979737193e-01  -9.31228731824630e-17  -1.49448048330184e-01  -7.60405965600031e-01   7.95344473600055e-17  -2.10891383739942e-01
 -7.06858347057703e-01  -3.14159265358979e+00   7.95344473600055e-17  -2.60405965600031e-01   9.31228731824630e-17   6.49448048330184e-01  -2.89108616260058e-01
 -7.06858347057703e-01   3.14159265358979e+00  -7.95344473600055e-17  -2.60405965600031e-01  -9.31228731824630e-17   6.49448048330184e-01  -2.89108616260058e-01
 -3.14159265358979e+00  -7.06858347057703e-01   7.95344473600055e-17  -2.60405965600031e-01  -6.49448048330184e-01  -9.31228731824630e-17  -2.89108616260058e-01
  3.14159265358979e+00  -7.06858347057703e-01  -7.95344473600055e-17  -2.60405965600031e-01  -6.49448048330184e-01   9.31228731824630e-17  -2.89108616260058e-01
 -5.49778714378214e-01  -3.14159265358979e+00   6.39876194838473e-17  -3.52640164354092e-01   1.04418304810071e-16   5.22498564715949e-01  -3.63497624934887e-01
 -5.49778714378214e-01   3.14159265358979e+00  -6.39876194838473e-17  -3.52640164354092e-01  -1.04418304810071e-16   5.22498564715949e-01  -3.63497624934887e-01
 -3.14159265358979e+00  -5.49778714378214e-01   6.39876194838473e-17  -3.52640164354092e-01  -5.22498564715949e-01  -1.04418304810071e-16  -3.63497624934887e-01
  3.14159265358979e+00  -5.49778714378214e-01  -6.39876194838473e-17  -3.52640164354092e-01  -5.22498564715949e-01   1.04418304810071e-16  -3.63497624934887e-01
 -3.92699081698724e-01  -3.14159265358979e+00   4.68652040532630e-17  -4.23879532511287e-01   1.13142611228770e-16   3.82683432365090e-01  -4.26776695296637e-01
 -3.92699081698724e-01   3.14159265358979e+00  -4.68652040532630e-17  -4.23879532511287e-01  -1.13142611228770e-16   3.82683432365090e-01  -4.26776695296637e-01
 -3.14159265358979e+00  -3.92699081698724e-01   4.68652040532630e-17  -4.23879532511287e-01  -3.82683432365090e-01  -1.13142611228770e-16  -4.26776695296637e-01
  3.14159265358979e+00  -3.92699081698724e-01  -4.68652040532630e-17  -4.23879532511287e-01  -3.82683432365090e-01   1.13142611228770e-16  -4.26776695296637e-01
 -2.35619449019234e-01  -3.14159265358979e+00   2.85888117621924e-17  -4.72369920397677e-01   1.19080971060218e-16   2.33445363855905e-01  -4.72751631047092e-01
 -2.35619449019234e-01   3.14159265358979e+00  -2.85888117621924e-17  -4.72369920397677e-01  -1.19080971060218e-16   2.33445363855905e-01  -4.72751631047092e-01
 -3.14159265358979e+00  -2.35619449019234e-01   2.85888117621924e-17  -4.72369920397677e-01  -2.33445363855905e-01  -1.19080971060218e-16  -4.72751631047092e-01
  3.14159265358979e+00  -2.35619449019234e-01  -2.85888117621924e-17  -4.72369920397677e-01  -2.33445363855905e-01   1.19080971060218e-16  -4.72751631047092e-01
 -7.85398163397448e-02  -3.14159265358979e+00   9.60846804471011e-18  -4.96917333733128e-01   1.22087162177079e-16   7.84590957278449e-02  -4.96922085148784e-01
 -7.85398163397448e-02   3.14159265358979e+00  -9.60846804471011e-18  -4.96917333733128e-01  -1.22087162177079e-16   7.84590957278449e-02  -4.96922085148784e-01
 -3.14159265358979e+00  -7.85398163397448e-02   9.60846804471011e-18  -4.96917333733128e-01  -7.84590957278449e-02  -1.22087162177079e-16  -4.96922085148784e-01
  3.14159265358979e+00  -7.85398163397448e-02  -9.60846804471011e-18  -4.96917333733128e-01  -7.84590957278449e-02   1.22087162177079e-16  -4.96922085148784e-01
  7.85398163397444e-02  -3.14159265358979e+00  -9.60846804471005e-18  -4.96917333733128e-01   1.22087162177079e-16  -7.84590957278445e-02  -4.96922085148784e-01
  7.85398163397444e-02   3.14159265358979e+00   9.60846804471005e-18  -4.96917333733128e-01  -1.22087162177079e-16  -7.84590957278445e-02  -4.96922085148784e-01
 -3.14159265358979e+00   7.85398163397444e-02  -9.60846804471005e-18  -4.96917333733128e-01   7.84590957278445e-02  -1.22087162177079e-16  -4.96922085148784e-01
  3.14159265358979e+00   7.85398163397444e-02   9.60846804471005e-18  -4.96917333733128e-01   7.84590957278445e-02   1.22087162177079e-16  -4.96922085148784e-01
  2.35619449019234e-01  -3.14159265358979e+00  -2.85888117621924e-17  -4.72369920397677e-01   1.19080971060218e-16  -2.33445363855905e-01  -4.72751631047092e-01
  2.35619449019234e-01   3.14159265358979e+00   2.85888117621924e-17  -4.72369920397677e-01  -1.19080971060218e-16  -2.33445363855905e-01  -4.72751631047092e-01
 -3.14159265358979e+00   2.35619449019234e-01  -2.85888117621924e-17  -4.72369920397677e-01   2.33445363855905e-01  -1.19080971060218e-16  -4.72751631047092e-01
