 -1.59312639174178e+00   1.77683676828852e+00   2.46177727747252e+00  -1.90161097759403e-01   4.15063136897584e-02   4.29709736038909e-01   0.00000000000000e+00  -9.78604622518869e-01   5.04568032434783e-01   2.18559375874299e-02   2.04534700861616e-01   4.78823070147487e-01
 -2.92006903987774e+00  -8.64712541566814e-02  -5.09869755188310e-01  -1.95479662103921e+00  -1.76458403977485e-01  -4.17130498882494e-01   0.00000000000000e+00   1.89754724308902e-02  -4.71918810326529e-01  -8.42531379270607e-02  -2.18895331903017e-01  -4.72133052656280e-01
  2.69229214036325e-01   3.61394705168783e-03   1.46204737534608e+00   1.92887337433325e+00  -5.94748131075845e-03   6.09852841277721e-01   0.00000000000000e+00   9.61266250067938e-04   1.46396990784622e+00  -3.48375137303300e-03   2.65986759464678e-01  -4.64618529600122e-01
 -1.88569541269909e+00   6.51822147125276e-01   1.40739097818623e+00  -4.94186629704685e-01   3.66238858886876e-01  -1.55014307089709e+00   0.00000000000000e+00  -5.76806258509538e-01   2.53778461167158e-01   1.87887612357073e-01  -7.55888708132205e-01   1.36040206835280e-01
  8.33245439151611e-02   7.07323425935552e-01   1.14930308842165e+00   1.55852182725797e+00  -1.13224051143525e+00   1.42434065540263e-01   0.00000000000000e+00   5.40817919989372e-02   1.25746667241953e+00  -6.47547151958415e-01   6.32620418451793e-02  -2.85415459800246e-01
 -6.26261399103444e-01   1.79778467247127e+00   1.45983362154803e+00  -3.95585925143710e-01  -1.52872667649748e+00   2.72185789801607e-01   0.00000000000000e+00  -5.71084944207771e-01   3.17663733132487e-01  -7.89441016280703e-01   1.31902820658689e-01   1.46445749642806e-01
  2.55621098322648e+00   2.47484623775134e-01  -5.78801901139266e-01  -1.67664256752189e+00   4.20940721497503e-01   1.03835708482653e+00   0.00000000000000e+00   1.35348012934118e-01  -3.08105875271030e-01   2.04179471277712e-01   5.35683258330874e-01  -3.17358010521172e-01
  2.26747383642471e+00   3.06518432928399e+00   1.02270769853336e+00   1.32127729089638e+00   8.67971024687504e-02  -1.70381149058032e+00   0.00000000000000e+00   5.85465250862412e-02   1.13980074870584e+00   4.89814619327395e-02  -7.64740559106615e-01  -2.02958651222443e-01
  2.85507117074796e+00  -1.93832973115593e+00   1.37215250846078e+00   5.63861483404625e-01  -1.63911931693175e+00  -2.20251954199146e-01   0.00000000000000e+00  -2.63743056827501e-01   8.44666394805779e-01  -8.95171813292422e-01  -1.01548515270437e-01  -2.46172618418493e-02
  1.09836926328542e+00   1.75000227103093e+00  -1.33352396127448e+00  -4.38385683807924e-02  -8.58010552226841e-01  -3.30745791804154e-01   0.00000000000000e+00   8.76206141570316e-01   4.18888321866153e-01  -4.47761481679107e-01  -1.58724127558799e-01   3.80579049097926e-01
 -1.51244800025875e+00  -3.06754855709515e+00   2.94143429934504e-01  -1.04976616003346e-01   8.24668793155821e-03   2.07910254827579e+00   0.00000000000000e+00   7.38505651903193e-02   4.41844560315142e-01   4.31395366166493e-03   9.95562870269847e-01   1.03592540699524e-03
 -3.80403236503688e-01  -1.63382139404113e+00  -2.99596452984422e-01  -6.01868902689200e-02   1.77151437705739e+00   4.88358151267827e-02   0.00000000000000e+00   3.70557733562222e-01   4.41519014140021e-01   9.26671497112366e-01   2.33853977858244e-02   6.69465040978077e-02
