# DNNF90 training history: one row per validation event
#  1:epoch  2:patience
#  3:cost_train    4:cost_val    5:cost_input   (per point;
#    the composite objective, Loss_term weights applied --
#    the same sum the optimizer descends)
#  6:cost_train_f  7:cost_train_df  8:cost_val_f  9:cost_val_df
# 10:cost_input_f 11:cost_input_df
# 12:rmse_train_f 13:rmse_train_df 14:rmse_val_f 15:rmse_val_df
# 16:rmse_input_f 17:rmse_input_df
# 18:mae_train_f  19:mae_train_df  20:mae_val_f  21:mae_val_df
# 22:mae_input_f  23:mae_input_df
# 24..: the same 21 metrics for each loss term in turn (2 terms: columns 24-44 are term 1, 45-65 term 2, ...)
1  0    0.23422E+00    0.70589E-01    0.21934E+00    0.22992E+00    0.42930E+01    0.68657E-01    0.19321E+01    0.21526E+00    0.40784E+01    0.86459E+00    0.29302E+01    0.69807E+00    0.19657E+01    0.85080E+00    0.28560E+01    0.68372E+00    0.11968E+01    0.52888E+00    0.11900E+01    0.66964E+00    0.11962E+01    0.40575E+00    0.20597E+00    0.39465E+00    0.40575E+00    0.00000E+00    0.20597E+00    0.00000E+00    0.39465E+00    0.00000E+00    0.90083E+00    0.00000E+00    0.64183E+00    0.00000E+00    0.88842E+00    0.00000E+00    0.69299E+00    0.00000E+00    0.45096E+00    0.00000E+00    0.67954E+00    0.00000E+00    0.99069E-02    0.28981E-02    0.89724E-02    0.00000E+00    0.99069E+01    0.00000E+00    0.28981E+01    0.00000E+00    0.89724E+01    0.81478E+00    0.44513E+01    0.72456E+00    0.24075E+01    0.80334E+00    0.42361E+01    0.67160E+00    0.27619E+01    0.56784E+00    0.17850E+01    0.65776E+00    0.26317E+01
100  0    0.47933E-01    0.18131E-01    0.45224E-01    0.47426E-01    0.50705E+00    0.17334E-01    0.79655E+00    0.44690E-01    0.53337E+00    0.37089E+00    0.10070E+01    0.29045E+00    0.12622E+01    0.36431E+00    0.10328E+01    0.30029E+00    0.48861E+00    0.22699E+00    0.78833E+00    0.29363E+00    0.51586E+00    0.83693E-01    0.52003E-01    0.81932E-01    0.83693E-01    0.00000E+00    0.52003E-01    0.00000E+00    0.81932E-01    0.00000E+00    0.40913E+00    0.00000E+00    0.32250E+00    0.00000E+00    0.40480E+00    0.00000E+00    0.33384E+00    0.00000E+00    0.26545E+00    0.00000E+00    0.33004E+00    0.00000E+00    0.11701E-02    0.11948E-02    0.11734E-02    0.00000E+00    0.11701E+01    0.00000E+00    0.11948E+01    0.00000E+00    0.11734E+01    0.31392E+00    0.15298E+01    0.27301E+00    0.15458E+01    0.30878E+00    0.15319E+01    0.25642E+00    0.11276E+01    0.20776E+00    0.11825E+01    0.24993E+00    0.11349E+01
200  0    0.26315E-01    0.15537E-01    0.25335E-01    0.25948E-01    0.36690E+00    0.14628E-01    0.90882E+00    0.24919E-01    0.41616E+00    0.30448E+00    0.85662E+00    0.28057E+00    0.13482E+01    0.30239E+00    0.91232E+00    0.26718E+00    0.40681E+00    0.24565E+00    0.81253E+00    0.26523E+00    0.44370E+00    0.45791E-01    0.43883E-01    0.45685E-01    0.45791E-01    0.00000E+00    0.43883E-01    0.00000E+00    0.45685E-01    0.00000E+00    0.30263E+00    0.00000E+00    0.29625E+00    0.00000E+00    0.30228E+00    0.00000E+00    0.26412E+00    0.00000E+00    0.24784E+00    0.00000E+00    0.26321E+00    0.00000E+00    0.84669E-03    0.13632E-02    0.91556E-03    0.00000E+00    0.84669E+00    0.00000E+00    0.13632E+01    0.00000E+00    0.91556E+00    0.30689E+00    0.13013E+01    0.27238E+00    0.16512E+01    0.30252E+00    0.13532E+01    0.27119E+00    0.93880E+00    0.24456E+00    0.12188E+01    0.26764E+00    0.97613E+00
300  0    0.21905E-01    0.14587E-01    0.21240E-01    0.21679E-01    0.22574E+00    0.13886E-01    0.70189E+00    0.20971E-01    0.26903E+00    0.28435E+00    0.67193E+00    0.26985E+00    0.11848E+01    0.28306E+00    0.73352E+00    0.24882E+00    0.32489E+00    0.23273E+00    0.66414E+00    0.24735E+00    0.35573E+00    0.38258E-01    0.41657E-01    0.38446E-01    0.38258E-01    0.00000E+00    0.41657E-01    0.00000E+00    0.38446E-01    0.00000E+00    0.27661E+00    0.00000E+00    0.28864E+00    0.00000E+00    0.27730E+00    0.00000E+00    0.23890E+00    0.00000E+00    0.23898E+00    0.00000E+00    0.23891E+00    0.00000E+00    0.52094E-03    0.10528E-02    0.59186E-03    0.00000E+00    0.52094E+00    0.00000E+00    0.10528E+01    0.00000E+00    0.59186E+00    0.29417E+00    0.10207E+01    0.25994E+00    0.14511E+01    0.28984E+00    0.10880E+01    0.26178E+00    0.74974E+00    0.22961E+00    0.99621E+00    0.25749E+00    0.78260E+00
400  0    0.17670E-01    0.11905E-01    0.17146E-01    0.17464E-01    0.20583E+00    0.11614E-01    0.29108E+00    0.16932E-01    0.21358E+00    0.25767E+00    0.64161E+00    0.24707E+00    0.76300E+00    0.25672E+00    0.65358E+00    0.22234E+00    0.32671E+00    0.20983E+00    0.46827E+00    0.22120E+00    0.33958E+00    0.30819E-01    0.34843E-01    0.31043E-01    0.30819E-01    0.00000E+00    0.34843E-01    0.00000E+00    0.31043E-01    0.00000E+00    0.24827E+00    0.00000E+00    0.26398E+00    0.00000E+00    0.24917E+00    0.00000E+00    0.21114E+00    0.00000E+00    0.22648E+00    0.00000E+00    0.21199E+00    0.00000E+00    0.47500E-03    0.43662E-03    0.46988E-03    0.00000E+00    0.47500E+00    0.00000E+00    0.43662E+00    0.00000E+00    0.46988E+00    0.26946E+00    0.97468E+00    0.23816E+00    0.93448E+00    0.26550E+00    0.96941E+00    0.23699E+00    0.75395E+00    0.20150E+00    0.70241E+00    0.23226E+00    0.74708E+00
500  0    0.13744E-01    0.97176E-02    0.13378E-01    0.13396E-01    0.34755E+00    0.93871E-02    0.33049E+00    0.13032E-01    0.34600E+00    0.23213E+00    0.83373E+00    0.22483E+00    0.81301E+00    0.23147E+00    0.83186E+00    0.19408E+00    0.39903E+00    0.18761E+00    0.57410E+00    0.19350E+00    0.41495E+00    0.23641E-01    0.28161E-01    0.23892E-01    0.23641E-01    0.00000E+00    0.28161E-01    0.00000E+00    0.23892E-01    0.00000E+00    0.21744E+00    0.00000E+00    0.23732E+00    0.00000E+00    0.21859E+00    0.00000E+00    0.17998E+00    0.00000E+00    0.20850E+00    0.00000E+00    0.18156E+00    0.00000E+00    0.80204E-03    0.49574E-03    0.76120E-03    0.00000E+00    0.80204E+00    0.00000E+00    0.49574E+00    0.00000E+00    0.76120E+00    0.25003E+00    0.12665E+01    0.21831E+00    0.99573E+00    0.24604E+00    0.12339E+01    0.21253E+00    0.92084E+00    0.17716E+00    0.86114E+00    0.20782E+00    0.91288E+00
600  0    0.10718E-01    0.80301E-02    0.10473E-01    0.10305E-01    0.41290E+00    0.74211E-02    0.60905E+00    0.10043E-01    0.43073E+00    0.21091E+00    0.90874E+00    0.20551E+00    0.11037E+01    0.21043E+00    0.92815E+00    0.16947E+00    0.44123E+00    0.16578E+00    0.65312E+00    0.16914E+00    0.46050E+00    0.18185E-01    0.22263E-01    0.18412E-01    0.18185E-01    0.00000E+00    0.22263E-01    0.00000E+00    0.18412E-01    0.00000E+00    0.19071E+00    0.00000E+00    0.21101E+00    0.00000E+00    0.19189E+00    0.00000E+00    0.15231E+00    0.00000E+00    0.18240E+00    0.00000E+00    0.15398E+00    0.00000E+00    0.95285E-03    0.91358E-03    0.94761E-03    0.00000E+00    0.95285E+00    0.00000E+00    0.91358E+00    0.00000E+00    0.94761E+00    0.23473E+00    0.13805E+01    0.20270E+00    0.13517E+01    0.23071E+00    0.13767E+01    0.19192E+00    0.10182E+01    0.15747E+00    0.97968E+00    0.18732E+00    0.10131E+01
700  0    0.85029E-02    0.66664E-02    0.83359E-02    0.80900E-02    0.41282E+00    0.57962E-02    0.87025E+00    0.78815E-02    0.45440E+00    0.19345E+00    0.90865E+00    0.19065E+00    0.13193E+01    0.19319E+00    0.95331E+00    0.14881E+00    0.44006E+00    0.14516E+00    0.82664E+00    0.14848E+00    0.47520E+00    0.14277E-01    0.17389E-01    0.14449E-01    0.14277E-01    0.00000E+00    0.17389E-01    0.00000E+00    0.14449E-01    0.00000E+00    0.16898E+00    0.00000E+00    0.18649E+00    0.00000E+00    0.17000E+00    0.00000E+00    0.12895E+00    0.00000E+00    0.15509E+00    0.00000E+00    0.13040E+00    0.00000E+00    0.95266E-03    0.13054E-02    0.99969E-03    0.00000E+00    0.95266E+00    0.00000E+00    0.13054E+01    0.00000E+00    0.99969E+00    0.22140E+00    0.13803E+01    0.19269E+00    0.16158E+01    0.21779E+00    0.14140E+01    0.17478E+00    0.10155E+01    0.14019E+00    0.12400E+01    0.17017E+00    0.10454E+01
800  0    0.70645E-02    0.56505E-02    0.69359E-02    0.66414E-02    0.42305E+00    0.48148E-02    0.83568E+00    0.64754E-02    0.46056E+00    0.18047E+00    0.91984E+00    0.18240E+00    0.12928E+01    0.18065E+00    0.95975E+00    0.13387E+00    0.44971E+00    0.12990E+00    0.86464E+00    0.13350E+00    0.48743E+00    0.11720E-01    0.14444E-01    0.11872E-01    0.11720E-01    0.00000E+00    0.14444E-01    0.00000E+00    0.11872E-01    0.00000E+00    0.15310E+00    0.00000E+00    0.16997E+00    0.00000E+00    0.15409E+00    0.00000E+00    0.11227E+00    0.00000E+00    0.13626E+00    0.00000E+00    0.11360E+00    0.00000E+00    0.97627E-03    0.12535E-02    0.10132E-02    0.00000E+00    0.97627E+00    0.00000E+00    0.12535E+01    0.00000E+00    0.10132E+01    0.21097E+00    0.13973E+01    0.18831E+00    0.15834E+01    0.20809E+00    0.14235E+01    0.16210E+00    0.10378E+01    0.12672E+00    0.12970E+01    0.15739E+00    0.10723E+01
900  0    0.60288E-02    0.50082E-02    0.59360E-02    0.56387E-02    0.39007E+00    0.42606E-02    0.74760E+00    0.55134E-02    0.42258E+00    0.16981E+00    0.88326E+00    0.17769E+00    0.12228E+01    0.17054E+00    0.91932E+00    0.12314E+00    0.43617E+00    0.11824E+00    0.83914E+00    0.12269E+00    0.47280E+00    0.99507E-02    0.12782E-01    0.10108E-01    0.99507E-02    0.00000E+00    0.12782E-01    0.00000E+00    0.10108E-01    0.00000E+00    0.14107E+00    0.00000E+00    0.15989E+00    0.00000E+00    0.14218E+00    0.00000E+00    0.10081E+00    0.00000E+00    0.12166E+00    0.00000E+00    0.10197E+00    0.00000E+00    0.90017E-03    0.11214E-02    0.92967E-03    0.00000E+00    0.90017E+00    0.00000E+00    0.11214E+01    0.00000E+00    0.92967E+00    0.20128E+00    0.13418E+01    0.18596E+00    0.14976E+01    0.19931E+00    0.13636E+01    0.15233E+00    0.10065E+01    0.11653E+00    0.12587E+01    0.14756E+00    0.10402E+01
