# DNNF90 training history: one row per validation event
#  1:epoch  2:patience
#  3:cost_train    4:cost_val    5:cost_input   (per point;
#    the composite objective, Loss_term weights applied --
#    the same sum the optimizer descends)
#  6:cost_train_f  7:cost_train_df  8:cost_val_f  9:cost_val_df
# 10:cost_input_f 11:cost_input_df
# 12:rmse_train_f 13:rmse_train_df 14:rmse_val_f 15:rmse_val_df
# 16:rmse_input_f 17:rmse_input_df
# 18:mae_train_f  19:mae_train_df  20:mae_val_f  21:mae_val_df
# 22:mae_input_f  23:mae_input_df
1  0    0.47627E+00    0.45468E+00    0.47411E+00    0.54840E-01    0.42143E+00    0.66477E-01    0.38820E+00    0.56003E-01    0.41811E+00    0.33118E+00    0.91807E+00    0.36463E+00    0.88113E+00    0.33467E+00    0.91445E+00    0.27880E+00    0.37877E+01    0.31653E+00    0.37225E+01    0.28257E+00    0.37812E+01
200  0    0.48540E-01    0.47218E-01    0.48408E-01    0.35279E-03    0.48187E-01    0.20862E-03    0.47009E-01    0.33837E-03    0.48069E-01    0.26563E-01    0.31044E+00    0.20427E-01    0.30662E+00    0.26014E-01    0.31006E+00    0.19069E-01    0.13230E+01    0.15601E-01    0.13116E+01    0.18722E-01    0.13219E+01
400  0    0.20845E-01    0.22021E-01    0.20963E-01    0.90179E-04    0.20755E-01    0.85739E-04    0.21935E-01    0.89735E-04    0.20873E-01    0.13430E-01    0.20374E+00    0.13095E-01    0.20945E+00    0.13397E-01    0.20432E+00    0.10361E-01    0.86359E+00    0.10545E-01    0.89815E+00    0.10380E-01    0.86704E+00
600  0    0.12793E-01    0.13387E-01    0.12853E-01    0.36293E-04    0.12757E-01    0.17390E-04    0.13370E-01    0.34402E-04    0.12818E-01    0.85197E-02    0.15973E+00    0.58974E-02    0.16352E+00    0.82949E-02    0.16011E+00    0.63358E-02    0.67088E+00    0.47533E-02    0.69520E+00    0.61775E-02    0.67331E+00
800  0    0.95718E-02    0.99896E-02    0.96135E-02    0.46412E-04    0.95253E-02    0.31432E-04    0.99582E-02    0.44914E-04    0.95686E-02    0.96345E-02    0.13802E+00    0.79286E-02    0.14113E+00    0.94777E-02    0.13834E+00    0.69552E-02    0.58036E+00    0.60333E-02    0.60250E+00    0.68630E-02    0.58257E+00
1000  0    0.77538E-02    0.80888E-02    0.77873E-02    0.54008E-04    0.76998E-02    0.44291E-04    0.80445E-02    0.53037E-04    0.77343E-02    0.10393E-01    0.12410E+00    0.94118E-02    0.12684E+00    0.10299E-01    0.12437E+00    0.84506E-02    0.51078E+00    0.76701E-02    0.53577E+00    0.83725E-02    0.51328E+00
1200  0    0.65415E-02    0.68690E-02    0.65742E-02    0.17958E-04    0.65235E-02    0.97632E-05    0.68592E-02    0.17138E-04    0.65571E-02    0.59930E-02    0.11422E+00    0.44189E-02    0.11713E+00    0.58547E-02    0.11452E+00    0.44090E-02    0.46756E+00    0.35318E-02    0.49520E+00    0.43213E-02    0.47033E+00
1400  0    0.56404E-02    0.60036E-02    0.56767E-02    0.20146E-04    0.56203E-02    0.11366E-04    0.59922E-02    0.19268E-04    0.56574E-02    0.63476E-02    0.10602E+00    0.47679E-02    0.10947E+00    0.62078E-02    0.10637E+00    0.41549E-02    0.42744E+00    0.36328E-02    0.45872E+00    0.41027E-02    0.43056E+00
1600  0    0.51214E-02    0.55322E-02    0.51625E-02    0.42417E-04    0.50790E-02    0.31917E-04    0.55003E-02    0.41367E-04    0.51211E-02    0.92105E-02    0.10079E+00    0.79896E-02    0.10488E+00    0.90958E-02    0.10120E+00    0.77500E-02    0.40426E+00    0.65882E-02    0.43957E+00    0.76338E-02    0.40779E+00
1800  0    0.47247E-02    0.52079E-02    0.47730E-02    0.21182E-04    0.47035E-02    0.13150E-04    0.51947E-02    0.20378E-04    0.47526E-02    0.65087E-02    0.96990E-01    0.51284E-02    0.10193E+00    0.63841E-02    0.97495E-01    0.49816E-02    0.39208E+00    0.38037E-02    0.43110E+00    0.48638E-02    0.39598E+00
