    9.8995766799E-01   -7.7479187849E-02   -1.6882232609E-01    2.6905771325E-01   -7.7528261524E-02   -7.4408229037E-02
   -1.7280735475E-01    9.7121610569E-01    8.6360940604E-01   -8.7212219815E-01   -1.9947482481E-02   -8.1641254667E-03
   -6.0435461852E-01    6.3471678925E-01    2.6078355934E-01    3.4132808047E-01    1.0167185213E-03    3.3329991768E-03
    9.7905013233E-01   -4.4298759164E-01   -4.4726427783E-01    4.9854925043E-01   -9.7912798765E-02   -9.0983657443E-02
    5.9768455208E-01    4.8345440470E-01    6.8290514695E-01    6.2074511321E-01   -5.3059968215E-02   -4.7550043724E-02
    3.5647757959E-01    3.0994301079E-01    8.9633311432E-01    5.9594944239E-01   -6.5084899082E-02   -5.9859595239E-02
   -3.8635979375E-01   -2.5805245863E-01    1.5491071330E-01   -8.2397442660E-01   -9.1507438097E-03   -8.0850449060E-03
   -8.2815152322E-01    2.3514397055E-01    8.9082707358E-01    3.9883561885E-01    3.9590439837E-02    3.9838856378E-02
   -9.3357247781E-01    9.4245840267E-01   -2.8446874634E-01    3.5147954117E-02   -1.3238948182E-02   -5.3151706870E-03
    1.8192730665E-01    1.7461242292E-03   -7.0864733699E-01   -8.8749983528E-01    9.3132099075E-03    8.6673531459E-03
   -4.5063933130E-01    4.9459960863E-01   -5.4494304879E-01    5.6243539953E-01    2.5210975227E-03    1.7779601817E-03
   -6.1691507977E-01    5.2262956695E-01   -3.8333001102E-01   -1.8405420748E-01   -4.1154210375E-03    1.2392774455E-04
    3.6994959364E-01   -4.3161987966E-01   -3.8681199660E-01   -3.8019773049E-02   -1.5347167716E-02   -1.5717646341E-02
   -6.1787404432E-01    8.6413148276E-01    7.9009879832E-01    3.9623605908E-01   -9.1008261288E-03   -7.6368654005E-03
   -9.0385663910E-01    6.2033175950E-01   -9.9984047862E-02    5.8040262521E-01    7.3208970087E-03    8.7227805158E-03
    4.9287546615E-01    1.9667181814E-01   -9.5286939108E-01   -5.9409106924E-01   -6.1749657599E-03   -6.9340669579E-03
   -5.5656443154E-01    6.2239433196E-01   -9.7100440710E-01    5.7318493296E-01   -4.5756413532E-03   -8.0920564872E-04
    6.9830059910E-01    8.4091220191E-01    8.2221474733E-01   -7.0297128290E-01   -2.2500680239E-02   -1.7158874342E-02
   -2.4650234446E-01    4.9028662390E-01    5.2443961445E-01    5.9306994907E-02   -5.3015128912E-03   -1.5692321104E-03
    7.1683133345E-01   -4.7689027503E-03    3.0187934026E-01    3.4965928366E-01   -1.0418333971E-01   -1.0007797442E-01
    1.4272653352E-01   -2.2710470831E-01    8.3439083423E-01   -8.2676831953E-01    7.8506401235E-02    7.6042942212E-02
    8.0742853493E-01    3.9942312113E-01    9.6208496405E-01    8.1124578474E-01   -9.1268038023E-02   -8.3881790404E-02
   -6.6606475060E-01    9.6670127743E-01   -3.6077525960E-01   -4.1239910938E-02   -9.1779789782E-03   -1.9826537889E-03
    6.3854031957E-01    3.9688892769E-02   -9.6174273776E-02   -6.4665371685E-03   -2.5283125171E-02   -2.4054429084E-02
    4.8220346800E-01   -9.2168562943E-01   -5.5760737519E-01   -2.6476822518E-01    6.0845449158E-03    5.5846918403E-03
    5.7522360632E-02    2.0158079461E-02    3.2824308678E-01    9.7106039336E-01   -8.7229254215E-02   -8.4692956964E-02
    4.7596525935E-01   -8.7221452248E-01   -8.1377173312E-01    1.1409643343E-01   -1.7695679951E-03   -4.5249388431E-04
    5.2968781311E-01   -6.3061618802E-01    2.7077700903E-01    1.6146604894E-01   -9.8395908678E-02   -9.4853037813E-02
   -7.7890894054E-01    1.8513186234E-01    3.2759622382E-02    6.5718906985E-01    4.9381084987E-02    4.7287138389E-02
    6.0593611189E-01    1.9520860453E-02    7.2244868381E-01   -7.4149033874E-01    9.3801614081E-02    9.2810162568E-02
    5.6656621314E-01    1.0519201211E-01   -2.4674742115E-01    1.8287265522E-01   -3.4147330942E-02   -3.3508791060E-02
   -5.3690622950E-01    6.4689686921E-01    8.0584315989E-01    1.8732968935E-01   -1.8314686509E-03    1.6151457432E-03
   -7.2950634814E-02    5.0107667659E-02    6.1675622428E-01    2.1751048545E-01   -2.4167385546E-02   -2.1575482831E-02
   -4.1715169524E-01   -6.7280006932E-01    3.6844525335E-01   -8.2534424627E-01   -1.6297072773E-02   -1.8464930253E-02
    7.4898118170E-01    3.5756890267E-01   -6.8722066185E-01    6.1118946015E-01   -5.9568805962E-03   -1.1578537507E-02
   -4.7701985342E-01    6.5876283017E-01   -6.1127784067E-01    2.3296141353E-01   -2.5734354417E-03    2.4284857191E-04
   -8.7998232945E-01    2.1883358928E-01   -1.0297883788E-01   -7.5585104582E-01   -3.6244564103E-02   -3.1190937078E-02
   -9.7492045785E-01   -9.4691343019E-01    7.3517504060E-01    1.8128501423E-01    9.5164656415E-02    9.4046961566E-02
   -1.3147010477E-01    2.2082755811E-01    4.2229350573E-01    1.5215373997E-01   -1.2876927808E-02   -1.0489039305E-02
