    0.566566213138E+00    0.105192012106E+00   -0.246747421151E+00    0.182872655221E+00   -0.335087910597E-01   -0.287145741552E-01    0.516394352286E-01   -0.507053287353E-01   -0.864476611017E-01    0.271421207583E-01    0.442512052901E-01   -0.434507445954E-01    0.164193076192E-01    0.781405254015E-01    0.232588050657E-01   -0.418279425351E-01    0.410713162756E-01    0.140701413361E-01    0.669606942004E-01    0.248456110803E-01   -0.219851178142E-01   -0.132996391716E-01   -0.632938255752E-01    0.212908648518E-01   -0.188396321032E-01   -0.201249449750E-01    0.178079454295E-01    0.152601020036E-01
   -0.536906229500E+00    0.646896869208E+00    0.805843159887E+00    0.187329689346E+00    0.161514574320E-02   -0.784501678890E-02   -0.239497731073E-01   -0.389153549156E-03    0.411768714228E-02   -0.130826805199E-02    0.116327813083E+00    0.189017996639E-02   -0.791421414169E-03    0.577046328199E-02    0.635446359901E-02    0.193993162169E-01    0.315214374817E-03    0.384405822656E-02   -0.280280473248E-01    0.190685239087E-03    0.105969712211E-02    0.641051345477E-03   -0.467407525841E-02   -0.926188183529E-03   -0.514711551520E-02   -0.154455043660E-03   -0.858354668913E-03    0.416916356731E-02
   -0.729506348137E-01    0.501076676588E-01    0.616756224277E+00    0.217510485450E+00   -0.215754828312E-01   -0.813382514180E-01    0.301094881740E-01    0.181217553329E-03   -0.509236495185E-01    0.174761410933E-01    0.113510929898E+00    0.683179098673E-03    0.105719865873E-01   -0.252896670799E-03    0.658839836486E-01   -0.243886854210E-01   -0.146786218197E-03    0.398557431948E-01   -0.953404989969E-03   -0.887966011314E-04   -0.141556742856E-01   -0.856330913571E-02    0.204846303348E-03   -0.334757758350E-03   -0.533660267554E-01    0.719252469165E-04    0.114660961713E-01    0.432264816718E-01
   -0.417151695242E+00   -0.672800069316E+00    0.368445253350E+00   -0.825344246266E+00   -0.184649302527E-01    0.219878921512E+00    0.883967062297E-02   -0.552321391421E-02    0.285590494534E-01    0.149565935047E-01   -0.105262095037E+00    0.657699922024E-01    0.904781582381E-02    0.264411460610E-02   -0.178101926425E+00   -0.716013320460E-02    0.447380327051E-02   -0.107740671541E+00   -0.314859065260E-01    0.270637481796E-02   -0.121148407388E-01   -0.732873081729E-02   -0.214173283094E-02   -0.322272961792E-01    0.144262560404E+00   -0.219216360255E-02    0.981302099841E-02   -0.116852673927E+00
    0.748981181696E+00    0.357568902668E+00   -0.687220661854E+00    0.611189460151E+00   -0.115785375066E-01   -0.707900540799E-02    0.317811959132E-01   -0.877995603803E-01   -0.134821108353E-01    0.937861538036E-02    0.194307145970E-01   -0.536797987134E-01    0.567348337824E-02    0.240995464923E+00    0.573399438047E-02   -0.257427686897E-01    0.711176439081E-01    0.346871264991E-02    0.147342287272E+00    0.430217845864E-01   -0.759667845809E-02   -0.459552153638E-02   -0.195206326588E+00    0.263031013696E-01   -0.464453544818E-02   -0.348476455149E-01    0.615330955106E-02    0.376207371303E-02
   -0.477019853419E+00    0.658762830169E+00   -0.611277840666E+00    0.232961413532E+00    0.242848571908E-03   -0.168069581089E-02   -0.437164394000E-02    0.115338961771E-02    0.552111687001E-03   -0.196707343246E-03    0.302550828236E-01   -0.798232859093E-02   -0.118995800235E-03   -0.207627687208E-01    0.136136360682E-02    0.354103159140E-02   -0.934245590343E-03    0.823540947338E-03    0.143694064731E+00   -0.565160912677E-03    0.159332948029E-03    0.963865981904E-04    0.168178426638E-01    0.391134100955E-02   -0.110270452153E-02    0.457780339268E-03   -0.129059687904E-03    0.893190662437E-03
   -0.879982329450E+00    0.218833589277E+00   -0.102978837882E+00   -0.755851045816E+00   -0.311909370784E-01    0.523787613261E-01    0.604099270529E-01   -0.342192215974E-01    0.546615527285E-01    0.252646590335E-01   -0.101446043217E+00    0.574641421100E-01    0.152835591684E-01    0.662750425007E-01   -0.424267966741E-01   -0.489320409128E-01    0.277175694939E-01   -0.256655930498E-01   -0.111295297871E+00    0.167674185827E-01   -0.204643738171E-01   -0.123796829264E-01   -0.536827844256E-01   -0.281574296339E-01    0.343657053061E-01   -0.135816090520E-01    0.165761427919E-01   -0.278362212979E-01
   -0.974920457849E+00   -0.946913430190E+00    0.735175040599E+00    0.181285014232E+00    0.940469615660E-01   -0.129919217834E+00   -0.284532532305E-01   -0.143567072521E-01    0.243662411423E+00   -0.761780388684E-01    0.393061545315E-01    0.198327744544E-01   -0.460830111673E-01    0.434352179164E-02    0.105234566445E+00    0.230471351167E-01    0.116289328742E-01    0.636604167386E-01   -0.600026778557E-02    0.703478655353E-02    0.617042114834E-01    0.373272390455E-01   -0.351825265123E-02   -0.971805948268E-02   -0.852399988208E-01   -0.569817710836E-02   -0.499804113016E-01    0.690443990449E-01
   -0.131470104768E+00    0.220827558110E+00    0.422293505733E+00    0.152153739969E+00   -0.104890393050E-01   -0.513881725329E-01    0.204039886722E-01   -0.241431108760E-02   -0.294769470459E-01    0.849612183707E-02    0.999637488004E-01   -0.118282552968E-01    0.513962925946E-02    0.469648121720E-02    0.416244197516E-01   -0.165272308245E-01    0.195559198096E-02    0.251802045411E-01    0.230091221959E-01    0.118301243292E-02   -0.688185868802E-02   -0.416309970016E-02   -0.380414978593E-02    0.579584509541E-02   -0.337157799988E-01   -0.958240070668E-03    0.557430553730E-02    0.273097817990E-01
    0.782974479218E+00    0.879793018454E+00    0.837478950571E+00    0.559826338389E+00    0.350512097851E-01    0.200477619464E-01    0.210832057113E+00   -0.986273100519E-02    0.438894975614E-01   -0.283914799259E-01    0.120586733456E+00   -0.564105160836E-02   -0.171750927947E-01   -0.593240541291E-01   -0.162386871766E-01   -0.170773966262E+00    0.798881211420E-02   -0.982340335373E-02   -0.339307693562E-01    0.483273819254E-02    0.229970987400E-01    0.139118251637E-01    0.480524838446E-01    0.276411528810E-02    0.131533366130E-01   -0.391451793596E-02   -0.186276499794E-01   -0.106542026565E-01
    0.497465340441E+00    0.182383381945E+00    0.524036098363E+00   -0.612672366271E+00    0.504533821467E-01    0.489656685213E-01   -0.904302880554E-01    0.525226813052E-02   -0.120520137710E+00   -0.408672395388E-01   -0.877637795684E-01    0.509739504709E-02   -0.247221572519E-01   -0.941392033156E-02   -0.396621915022E-01    0.732485333249E-01   -0.425433718572E-02   -0.239931775754E-01   -0.913633304305E-02   -0.257361138395E-02    0.331024640265E-01    0.200249473740E-01    0.762527546856E-02   -0.249772357307E-02    0.321263751168E-01    0.208462522100E-02   -0.268129958614E-01   -0.260223638446E-01
   -0.829988229157E+00   -0.491664181894E+00    0.331756865693E+00    0.152411833956E+00    0.540047103881E-01   -0.101396698924E+00   -0.336021904954E-01    0.187585447144E-01    0.151653896633E+00   -0.437438154144E-01    0.630898891662E-01   -0.352201594451E-01   -0.264623080902E-01   -0.116717261954E-01    0.821313261283E-01    0.272177743013E-01   -0.151944212187E-01    0.496843824727E-01    0.219142830032E-01   -0.919168691006E-02    0.354324904856E-01    0.214344695530E-01    0.945409821823E-02    0.172578781281E-01   -0.665263741639E-01    0.744526639714E-02   -0.287003172934E-01    0.538863630728E-01
