    9.8995766799E-01   -7.7479187849E-02   -1.6882232609E-01    2.6905771325E-01   -7.4793493419E-02   -7.4408229037E-02
   -1.7280735475E-01    9.7121610569E-01    8.6360940604E-01   -8.7212219815E-01   -6.6276040638E-03   -8.1641254667E-03
   -6.0435461852E-01    6.3471678925E-01    2.6078355934E-01    3.4132808047E-01    2.9104957150E-03    3.3329991768E-03
    9.7905013233E-01   -4.4298759164E-01   -4.4726427783E-01    4.9854925043E-01   -8.4949643563E-02   -9.0983657443E-02
    5.9768455208E-01    4.8345440470E-01    6.8290514695E-01    6.2074511321E-01   -4.5271370857E-02   -4.7550043724E-02
    3.5647757959E-01    3.0994301079E-01    8.9633311432E-01    5.9594944239E-01   -5.6787370519E-02   -5.9859595239E-02
   -3.8635979375E-01   -2.5805245863E-01    1.5491071330E-01   -8.2397442660E-01   -8.8014360174E-03   -8.0850449060E-03
   -8.2815152322E-01    2.3514397055E-01    8.9082707358E-01    3.9883561885E-01    4.2885113917E-02    3.9838856378E-02
   -9.3357247781E-01    9.4245840267E-01   -2.8446874634E-01    3.5147954117E-02   -2.4374035252E-03   -5.3151706870E-03
    1.8192730665E-01    1.7461242292E-03   -7.0864733699E-01   -8.8749983528E-01    6.9702104218E-03    8.6673531459E-03
   -4.5063933130E-01    4.9459960863E-01   -5.4494304879E-01    5.6243539953E-01    3.8778336916E-03    1.7779601817E-03
   -6.1691507977E-01    5.2262956695E-01   -3.8333001102E-01   -1.8405420748E-01    3.0524095503E-03    1.2392774455E-04
    3.6994959364E-01   -4.3161987966E-01   -3.8681199660E-01   -3.8019773049E-02   -1.1118880471E-02   -1.5717646341E-02
   -6.1787404432E-01    8.6413148276E-01    7.9009879832E-01    3.9623605908E-01   -6.1524971947E-03   -7.6368654005E-03
   -9.0385663910E-01    6.2033175950E-01   -9.9984047862E-02    5.8040262521E-01    7.8391679314E-03    8.7227805158E-03
    4.9287546615E-01    1.9667181814E-01   -9.5286939108E-01   -5.9409106924E-01   -2.0948394578E-02   -6.9340669579E-03
   -5.5656443154E-01    6.2239433196E-01   -9.7100440710E-01    5.7318493296E-01   -1.5694196390E-03   -8.0920564872E-04
    6.9830059910E-01    8.4091220191E-01    8.2221474733E-01   -7.0297128290E-01   -1.4203910527E-02   -1.7158874342E-02
   -2.4650234446E-01    4.9028662390E-01    5.2443961445E-01    5.9306994907E-02   -2.7233081958E-03   -1.5692321104E-03
    7.1683133345E-01   -4.7689027503E-03    3.0187934026E-01    3.4965928366E-01   -1.0009762767E-01   -1.0007797442E-01
    1.4272653352E-01   -2.2710470831E-01    8.3439083423E-01   -8.2676831953E-01    7.0754027641E-02    7.6042942212E-02
    8.0742853493E-01    3.9942312113E-01    9.6208496405E-01    8.1124578474E-01   -8.4263026433E-02   -8.3881790404E-02
   -6.6606475060E-01    9.6670127743E-01   -3.6077525960E-01   -4.1239910938E-02    1.0218532428E-03   -1.9826537889E-03
    6.3854031957E-01    3.9688892769E-02   -9.6174273776E-02   -6.4665371685E-03   -2.1781657122E-02   -2.4054429084E-02
    4.8220346800E-01   -9.2168562943E-01   -5.5760737519E-01   -2.6476822518E-01    8.0058971111E-03    5.5846918403E-03
    5.7522360632E-02    2.0158079461E-02    3.2824308678E-01    9.7106039336E-01   -7.9803415628E-02   -8.4692956964E-02
    4.7596525935E-01   -8.7221452248E-01   -8.1377173312E-01    1.1409643343E-01    4.3243903065E-03   -4.5249388431E-04
    5.2968781311E-01   -6.3061618802E-01    2.7077700903E-01    1.6146604894E-01   -8.9175461794E-02   -9.4853037813E-02
   -7.7890894054E-01    1.8513186234E-01    3.2759622382E-02    6.5718906985E-01    4.6191170144E-02    4.7287138389E-02
    6.0593611189E-01    1.9520860453E-02    7.2244868381E-01   -7.4149033874E-01    8.7563674533E-02    9.2810162568E-02
    5.6656621314E-01    1.0519201211E-01   -2.4674742115E-01    1.8287265522E-01   -3.3691551960E-02   -3.3508791060E-02
   -5.3690622950E-01    6.4689686921E-01    8.0584315989E-01    1.8732968935E-01    2.2487201752E-03    1.6151457432E-03
   -7.2950634814E-02    5.0107667659E-02    6.1675622428E-01    2.1751048545E-01   -2.0838949790E-02   -2.1575482831E-02
   -4.1715169524E-01   -6.7280006932E-01    3.6844525335E-01   -8.2534424627E-01   -2.0773242156E-02   -1.8464930253E-02
    7.4898118170E-01    3.5756890267E-01   -6.8722066185E-01    6.1118946015E-01   -6.0488978989E-03   -1.1578537507E-02
   -4.7701985342E-01    6.5876283017E-01   -6.1127784067E-01    2.3296141353E-01    2.8693156814E-03    2.4284857191E-04
   -8.7998232945E-01    2.1883358928E-01   -1.0297883788E-01   -7.5585104582E-01   -2.6276689972E-02   -3.1190937078E-02
   -9.7492045785E-01   -9.4691343019E-01    7.3517504060E-01    1.8128501423E-01    9.1215196355E-02    9.4046961566E-02
   -1.3147010477E-01    2.2082755811E-01    4.2229350573E-01    1.5215373997E-01   -1.1765079938E-02   -1.0489039305E-02
    7.8297447922E-01    8.7979301845E-01    8.3747895057E-01    5.5982633839E-01    3.4907611876E-02    3.5051209785E-02
    4.9746534044E-01    1.8238338195E-01    5.2403609836E-01   -6.1267236627E-01    5.1223429441E-02    5.0453382147E-02
   -8.2998822916E-01   -4.9166418189E-01    3.3175686569E-01    1.5241183396E-01    5.7512798421E-02    5.4004710388E-02
    4.9544214109E-01   -8.0383341084E-01   -6.9163799058E-01    3.7095279832E-01   -1.6431570803E-02   -2.3166691841E-02
   -1.4727238389E-01    8.3185302419E-01    8.7139720781E-02    9.2315992501E-01    9.6927760573E-03    6.1231851443E-03
    9.6363233641E-01    3.1676921595E-01   -8.7405081571E-01    8.1727728476E-01    1.3301601921E-02    7.5558041332E-03
    6.0684631999E-01   -7.1025758816E-01   -8.3823884246E-01   -6.2450819552E-01   -1.6031644707E-03   -2.9227830156E-03
    5.9528081853E-02    1.0310741433E-01   -5.8598690115E-02    4.7413728479E-01   -3.6408312275E-02   -3.5236978830E-02
    8.5695739055E-01    4.6748912869E-02    9.2253686755E-01   -2.0398842429E-01    6.0109025577E-03    7.4233974531E-04
   -2.3555321936E-01    5.1218908930E-01   -3.0672111779E-01   -9.7507679954E-01    5.2869495781E-03    2.4979063851E-03
   -6.5070328398E-01   -2.1147198123E-01    8.3091355604E-01    3.7649584243E-01    5.0540190341E-02    4.6925705956E-02
   -1.7483793931E-01    4.3868796302E-01   -9.7651336473E-01   -1.0935916189E-01    6.7465983285E-04    2.1397810985E-04
    2.9320058437E-01   -6.3059484654E-01    2.9077995378E-01   -2.3147662436E-01    1.8807723647E-02    6.3852054176E-03
   -9.3443592174E-01    3.2795683055E-01   -4.4125476104E-01   -9.2487817199E-01   -1.4490322773E-02   -1.9650079761E-02
   -6.4006635071E-01   -9.7560815487E-01   -3.9846039696E-01    9.2335942035E-02    2.1013147947E-02    1.6370766844E-02
    1.6042305796E-01    3.8628075370E-01    6.0951907856E-01   -3.2916310674E-01    6.4750464502E-03    6.3143508315E-03
   -5.1038556180E-01   -1.3690366055E-01    2.5430604129E-01   -1.9208292108E-01   -3.3038764297E-04    3.2588473814E-04
    1.8871271031E-01    8.0085583200E-01    2.1128953183E-02   -1.8347105384E-02    3.7868902652E-04    1.9835034941E-03
   -5.7232066184E-01   -9.5474854359E-01   -6.2219494582E-01    3.0239003247E-01    1.6776061471E-02    1.0441932082E-02
   -8.8682893119E-01   -1.7624207179E-01   -3.8853067986E-01   -9.6379552703E-01   -4.4130192020E-02   -4.7320174838E-02
    1.8315502362E-01   -8.2143177757E-01    9.6422023238E-01   -4.3021642846E-01    4.5259257425E-02    4.1889289013E-02
    7.3597175955E-01   -8.4228408058E-01    3.9100300978E-01    7.4485536533E-01   -3.2747996134E-01   -3.2144804086E-01
    5.2985414175E-01   -5.8458648452E-01    4.9621212792E-01    5.5602575800E-01   -2.0593665187E-01   -2.0255850755E-01
    7.2020807928E-01    3.4224225818E-01   -8.3465328408E-01    8.7465576579E-01    6.7297834165E-03    1.9398002145E-03
   -6.4188077398E-01    8.5528506979E-01    9.5397844209E-01   -6.1950318809E-01    1.0782812560E-04    5.2263562459E-03
    8.7787602773E-01    9.0975427489E-01   -9.1091480953E-01   -4.1596222450E-01   -5.2045863683E-02    1.3272628561E-03
    1.3864834664E-01    4.1410194943E-02   -4.6779485143E-01    1.8975712004E-01   -1.1102662714E-02   -1.3615305497E-02
    3.2418065963E-01    6.9090454594E-01   -8.3216966470E-01    8.2199492162E-01    8.1356681233E-03    6.8694209842E-05
   -5.8987173212E-01   -2.6578503949E-01   -2.4401326587E-01    3.4326467104E-01    2.6088972567E-02    2.2964579301E-02
    1.4583512246E-01   -1.9982828599E-01   -2.2294086342E-01    1.2703989195E-01   -2.1792839078E-02   -2.4743587364E-02
    3.9283787144E-01   -5.1815687146E-01   -7.2067336413E-01    5.1517224553E-01   -1.1455571090E-02   -1.7305689267E-02
   -5.8508225123E-01    2.4005911131E-01    6.3923884358E-01    1.8551305820E-01    1.4770115845E-02    1.4016996226E-02
   -9.2940063922E-01    7.2902304200E-01   -2.9439531133E-01   -8.5519227218E-01    1.2908495094E-03    9.2427667875E-04
    1.8486268085E-01   -8.1151261154E-01   -5.6396013821E-02   -1.7651531147E-01    7.2681037602E-03   -3.4388441312E-03
    5.0782578589E-02    2.2081334052E-01   -6.0566286130E-01    2.3834349852E-01   -2.9779007635E-03   -5.7788112567E-03
