 -6.00000000000000e+00   0.00000000000000e+00   4.93301858272010e-03
 -5.76271186440678e+00   0.00000000000000e+00   6.24583783004185e-03
 -5.52542372881356e+00   0.00000000000000e+00   7.90524293605471e-03
 -5.28813559322034e+00   0.00000000000000e+00   1.00010486970021e-02
 -5.05084745762712e+00   0.00000000000000e+00   1.26453306624435e-02
 -4.81355932203390e+00   0.00000000000000e+00   1.59773305797353e-02
 -4.57627118644068e+00   0.00000000000000e+00   2.01690669010276e-02
 -4.33898305084746e+00   0.00000000000000e+00   2.54315023029737e-02
 -4.10169491525424e+00   0.00000000000000e+00   3.20209080641829e-02
 -3.86440677966102e+00   0.00000000000000e+00   4.02447220091829e-02
 -3.62711864406780e+00   0.00000000000000e+00   5.04656698666706e-02
 -3.38983050847458e+00   0.00000000000000e+00   6.31021543594404e-02
 -3.15254237288136e+00   0.00000000000000e+00   7.86218768715627e-02
 -2.91525423728814e+00   0.00000000000000e+00   9.75243748205184e-02
 -2.67796610169492e+00   0.00000000000000e+00   1.20306819013451e-01
 -2.44067796610169e+00   0.00000000000000e+00   1.47406491579112e-01
 -2.20338983050847e+00   0.00000000000000e+00   1.79113777613614e-01
 -1.96610169491525e+00   0.00000000000000e+00   2.15452722083189e-01
 -1.72881355932203e+00   0.00000000000000e+00   2.56034068578045e-01
 -1.49152542372881e+00   0.00000000000000e+00   2.99899611741002e-01
 -1.25423728813559e+00   0.00000000000000e+00   3.45395864454183e-01
 -1.01694915254237e+00   0.00000000000000e+00   3.90133994816248e-01
 -7.79661016949152e-01   0.00000000000000e+00   4.31100045437430e-01
 -5.42372881355932e-01   0.00000000000000e+00   4.64959417229520e-01
 -3.05084745762712e-01   0.00000000000000e+00   4.88543545755136e-01
 -6.77966101694913e-02   0.00000000000000e+00   4.99425892309603e-01
  1.69491525423729e-01   0.00000000000000e+00   4.96426201104183e-01
  4.06779661016949e-01   0.00000000000000e+00   4.79873620507118e-01
  6.44067796610170e-01   0.00000000000000e+00   4.51532200386135e-01
  8.81355932203390e-01   0.00000000000000e+00   4.14216591445001e-01
  1.11864406779661e+00   0.00000000000000e+00   3.71234949554704e-01
  1.35593220338983e+00   0.00000000000000e+00   3.25834601953609e-01
  1.59322033898305e+00   0.00000000000000e+00   2.80787031860132e-01
  1.83050847457627e+00   0.00000000000000e+00   2.38169261677317e-01
  2.06779661016949e+00   0.00000000000000e+00   1.99325383419423e-01
  2.30508474576271e+00   0.00000000000000e+00   1.64951471819812e-01
  2.54237288135593e+00   0.00000000000000e+00   1.35240462492313e-01
  2.77966101694915e+00   0.00000000000000e+00   1.10037527891238e-01
  3.01694915254237e+00   0.00000000000000e+00   8.89765942012481e-02
  3.25423728813559e+00   0.00000000000000e+00   7.15858990016609e-02
  3.49152542372881e+00   0.00000000000000e+00   5.73617286620100e-02
  3.72881355932203e+00   0.00000000000000e+00   4.58151219004900e-02
  3.96610169491525e+00   0.00000000000000e+00   3.64981285169019e-02
  4.20338983050847e+00   0.00000000000000e+00   2.90159046408035e-02
  4.44067796610170e+00   0.00000000000000e+00   2.30297412554276e-02
  4.67796610169492e+00   0.00000000000000e+00   1.82547709066002e-02
  4.91525423728814e+00   0.00000000000000e+00   1.44549084195214e-02
  5.15254237288136e+00   0.00000000000000e+00   1.14366608805606e-02
  5.38983050847458e+00   0.00000000000000e+00   9.04278510127208e-03
  5.62711864406780e+00   0.00000000000000e+00   7.14632955808740e-03
  5.86440677966102e+00   0.00000000000000e+00   5.64531676263687e-03
  6.10169491525424e+00   0.00000000000000e+00   4.45815236076339e-03
  6.33898305084746e+00   0.00000000000000e+00   3.51975128490677e-03
  6.57627118644068e+00   0.00000000000000e+00   2.77832198758007e-03
  6.81355932203390e+00   0.00000000000000e+00   2.19272879622519e-03
  7.05084745762712e+00   0.00000000000000e+00   1.73034775758307e-03
  7.28813559322034e+00   0.00000000000000e+00   1.36533542447642e-03
  7.52542372881356e+00   0.00000000000000e+00   1.07723828341480e-03
  7.76271186440678e+00   0.00000000000000e+00   8.49880245267146e-04
  8.00000000000000e+00   0.00000000000000e+00   6.70475341512948e-04
 -6.00000000000000e+00   0.00000000000000e+00   4.93301858272010e-03
 -6.00000000000000e+00   1.05263157894737e-01   4.44234363858991e-03
 -6.00000000000000e+00   2.10526315789474e-01   4.00027780777427e-03
 -6.00000000000000e+00   3.15789473684211e-01   3.60204295763631e-03
 -6.00000000000000e+00   4.21052631578947e-01   3.24332353518965e-03
