# DNNF90 training history: one row per validation event
#  1:epoch  2:patience
#  3:cost_train    4:cost_val    5:cost_input   (per point;
#    the composite objective, Loss_term weights applied --
#    the same sum the optimizer descends)
#  6:cost_train_f  7:cost_train_df  8:cost_val_f  9:cost_val_df
# 10:cost_input_f 11:cost_input_df
# 12:rmse_train_f 13:rmse_train_df 14:rmse_val_f 15:rmse_val_df
# 16:rmse_input_f 17:rmse_input_df
# 18:mae_train_f  19:mae_train_df  20:mae_val_f  21:mae_val_df
# 22:mae_input_f  23:mae_input_df
# 24..: the same 21 metrics for each loss term in turn (2 terms: columns 24-44 are term 1, 45-65 term 2, ...)
1  0    0.13649E-01    0.00000E+00    0.13649E-01    0.13478E-01    0.17134E-01    0.00000E+00    0.00000E+00    0.13478E-01    0.17134E-01    0.29509E+00    0.18511E+00    0.00000E+00    0.00000E+00    0.29509E+00    0.18511E+00    0.26234E+00    0.10527E+00    0.00000E+00    0.00000E+00    0.26234E+00    0.10527E+00    0.40433E-01    0.00000E+00    0.40433E-01    0.40433E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.40433E-01    0.00000E+00    0.28437E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.28437E+00    0.00000E+00    0.26042E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.26042E+00    0.00000E+00    0.25701E-03    0.00000E+00    0.25701E-03    0.00000E+00    0.25701E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.25701E-01    0.30031E+00    0.22672E+00    0.00000E+00    0.00000E+00    0.30031E+00    0.22672E+00    0.26330E+00    0.15791E+00    0.00000E+00    0.00000E+00    0.26330E+00    0.15791E+00
20  0    0.73415E-04    0.00000E+00    0.73415E-04    0.28722E-04    0.44693E-02    0.00000E+00    0.00000E+00    0.28722E-04    0.44693E-02    0.10772E+00    0.94545E-01    0.00000E+00    0.00000E+00    0.10772E+00    0.94545E-01    0.52359E-01    0.47341E-01    0.00000E+00    0.00000E+00    0.52359E-01    0.47341E-01    0.86166E-04    0.00000E+00    0.86166E-04    0.86166E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.86166E-04    0.00000E+00    0.13128E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.13128E-01    0.00000E+00    0.11182E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.11182E-01    0.00000E+00    0.67040E-04    0.00000E+00    0.67040E-04    0.00000E+00    0.67040E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.67040E-02    0.13160E+00    0.11579E+00    0.00000E+00    0.00000E+00    0.13160E+00    0.11579E+00    0.72947E-01    0.71011E-01    0.00000E+00    0.00000E+00    0.72947E-01    0.71011E-01
40  0    0.74022E-05    0.00000E+00    0.74022E-05    0.26712E-05    0.47310E-03    0.00000E+00    0.00000E+00    0.26712E-05    0.47310E-03    0.37070E-01    0.30760E-01    0.00000E+00    0.00000E+00    0.37070E-01    0.30760E-01    0.19727E-01    0.15432E-01    0.00000E+00    0.00000E+00    0.19727E-01    0.15432E-01    0.80135E-05    0.00000E+00    0.80135E-05    0.80135E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.80135E-05    0.00000E+00    0.40034E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.40034E-02    0.00000E+00    0.30224E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.30224E-02    0.00000E+00    0.70966E-05    0.00000E+00    0.70966E-05    0.00000E+00    0.70966E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.70966E-03    0.45312E-01    0.37674E-01    0.00000E+00    0.00000E+00    0.45312E-01    0.37674E-01    0.28079E-01    0.23148E-01    0.00000E+00    0.00000E+00    0.28079E-01    0.23148E-01
60  0    0.52215E-05    0.00000E+00    0.52215E-05    0.11051E-05    0.41164E-03    0.00000E+00    0.00000E+00    0.11051E-05    0.41164E-03    0.30572E-01    0.28693E-01    0.00000E+00    0.00000E+00    0.30572E-01    0.28693E-01    0.16063E-01    0.15068E-01    0.00000E+00    0.00000E+00    0.16063E-01    0.15068E-01    0.33152E-05    0.00000E+00    0.33152E-05    0.33152E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.33152E-05    0.00000E+00    0.25750E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.25750E-02    0.00000E+00    0.19674E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.19674E-02    0.00000E+00    0.61747E-05    0.00000E+00    0.61747E-05    0.00000E+00    0.61747E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.61747E-03    0.37399E-01    0.35142E-01    0.00000E+00    0.00000E+00    0.37399E-01    0.35142E-01    0.23111E-01    0.22602E-01    0.00000E+00    0.00000E+00    0.23111E-01    0.22602E-01
80  0    0.25738E-05    0.00000E+00    0.25738E-05    0.45530E-06    0.21185E-03    0.00000E+00    0.00000E+00    0.45530E-06    0.21185E-03    0.21724E-01    0.20584E-01    0.00000E+00    0.00000E+00    0.21724E-01    0.20584E-01    0.10956E-01    0.10082E-01    0.00000E+00    0.00000E+00    0.10956E-01    0.10082E-01    0.13659E-05    0.00000E+00    0.13659E-05    0.13659E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.13659E-05    0.00000E+00    0.16528E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.16528E-02    0.00000E+00    0.12685E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.12685E-02    0.00000E+00    0.31778E-05    0.00000E+00    0.31778E-05    0.00000E+00    0.31778E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.31778E-03    0.26580E-01    0.25210E-01    0.00000E+00    0.00000E+00    0.26580E-01    0.25210E-01    0.15800E-01    0.15123E-01    0.00000E+00    0.00000E+00    0.15800E-01    0.15123E-01
100  0    0.17402E-05    0.00000E+00    0.17402E-05    0.15425E-06    0.15859E-03    0.00000E+00    0.00000E+00    0.15425E-06    0.15859E-03    0.20549E-01    0.17810E-01    0.00000E+00    0.00000E+00    0.20549E-01    0.17810E-01    0.10035E-01    0.93730E-02    0.00000E+00    0.00000E+00    0.10035E-01    0.93730E-02    0.46274E-06    0.00000E+00    0.46274E-06    0.46274E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.46274E-06    0.00000E+00    0.96202E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.96202E-03    0.00000E+00    0.79107E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.79107E-03    0.00000E+00    0.23789E-05    0.00000E+00    0.23789E-05    0.00000E+00    0.23789E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.23789E-03    0.25158E-01    0.21812E-01    0.00000E+00    0.00000E+00    0.25158E-01    0.21812E-01    0.14656E-01    0.14059E-01    0.00000E+00    0.00000E+00    0.14656E-01    0.14059E-01
120  0    0.11967E-05    0.00000E+00    0.11967E-05    0.13274E-06    0.10639E-03    0.00000E+00    0.00000E+00    0.13274E-06    0.10639E-03    0.15534E-01    0.14587E-01    0.00000E+00    0.00000E+00    0.15534E-01    0.14587E-01    0.78428E-02    0.84971E-02    0.00000E+00    0.00000E+00    0.78428E-02    0.84971E-02    0.39821E-06    0.00000E+00    0.39821E-06    0.39821E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.39821E-06    0.00000E+00    0.89242E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.89242E-03    0.00000E+00    0.77819E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.77819E-03    0.00000E+00    0.15959E-05    0.00000E+00    0.15959E-05    0.00000E+00    0.15959E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.15959E-03    0.19014E-01    0.17866E-01    0.00000E+00    0.00000E+00    0.19014E-01    0.17866E-01    0.11375E-01    0.12746E-01    0.00000E+00    0.00000E+00    0.11375E-01    0.12746E-01
140  0    0.93006E-06    0.00000E+00    0.93006E-06    0.19337E-06    0.73669E-04    0.00000E+00    0.00000E+00    0.19337E-06    0.73669E-04    0.13517E-01    0.12138E-01    0.00000E+00    0.00000E+00    0.13517E-01    0.12138E-01    0.72976E-02    0.75593E-02    0.00000E+00    0.00000E+00    0.72976E-02    0.75593E-02    0.58011E-06    0.00000E+00    0.58011E-06    0.58011E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.58011E-06    0.00000E+00    0.10771E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.10771E-02    0.00000E+00    0.92767E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.92767E-03    0.00000E+00    0.11050E-05    0.00000E+00    0.11050E-05    0.00000E+00    0.11050E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.11050E-03    0.16538E-01    0.14866E-01    0.00000E+00    0.00000E+00    0.16538E-01    0.14866E-01    0.10483E-01    0.11339E-01    0.00000E+00    0.00000E+00    0.10483E-01    0.11339E-01
160  0    0.74934E-06    0.00000E+00    0.74934E-06    0.21141E-06    0.53792E-04    0.00000E+00    0.00000E+00    0.21141E-06    0.53792E-04    0.12239E-01    0.10372E-01    0.00000E+00    0.00000E+00    0.12239E-01    0.10372E-01    0.64861E-02    0.65668E-02    0.00000E+00    0.00000E+00    0.64861E-02    0.65668E-02    0.63424E-06    0.00000E+00    0.63424E-06    0.63424E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.63424E-06    0.00000E+00    0.11263E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.11263E-02    0.00000E+00    0.91329E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.91329E-03    0.00000E+00    0.80689E-06    0.00000E+00    0.80689E-06    0.00000E+00    0.80689E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.80689E-04    0.14969E-01    0.12703E-01    0.00000E+00    0.00000E+00    0.14969E-01    0.12703E-01    0.92725E-02    0.98503E-02    0.00000E+00    0.00000E+00    0.92725E-02    0.98503E-02
180  0    0.45602E-06    0.00000E+00    0.45602E-06    0.12293E-06    0.33309E-04    0.00000E+00    0.00000E+00    0.12293E-06    0.33309E-04    0.76660E-02    0.81619E-02    0.00000E+00    0.00000E+00    0.76660E-02    0.81619E-02    0.39105E-02    0.48733E-02    0.00000E+00    0.00000E+00    0.39105E-02    0.48733E-02    0.36880E-06    0.00000E+00    0.36880E-06    0.36880E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.36880E-06    0.00000E+00    0.85884E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.85884E-03    0.00000E+00    0.71449E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.71449E-03    0.00000E+00    0.49963E-06    0.00000E+00    0.49963E-06    0.00000E+00    0.49963E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.49963E-04    0.93692E-02    0.99963E-02    0.00000E+00    0.00000E+00    0.93692E-02    0.99963E-02    0.55085E-02    0.73099E-02    0.00000E+00    0.00000E+00    0.55085E-02    0.73099E-02
