    0.791966134391E+01    0.000000000000E+00    0.115298478700E-02
   -0.138245883796E+01    0.000000000000E+00    0.715636834847E+00
   -0.483483694817E+01    0.000000000000E+00    0.390357027852E-01
    0.783240105861E+01    0.000000000000E+00    0.127790996268E-02
    0.478147641665E+01    0.000000000000E+00    0.413359976580E-01
    0.285182063674E+01    0.000000000000E+00    0.268764790639E+00
   -0.309087835001E+01    0.000000000000E+00    0.219116581044E+00
   -0.662521218574E+01    0.000000000000E+00    0.523663007135E-02
   -0.746857982247E+01    0.000000000000E+00    0.196014991071E-02
    0.145541845323E+01    0.000000000000E+00    0.690906165569E+00
   -0.360511465038E+01    0.000000000000E+00    0.136850642455E+00
   -0.493532063813E+01    0.000000000000E+00    0.350266852942E-01
    0.295959674915E+01    0.000000000000E+00    0.245431667964E+00
   -0.494299235458E+01    0.000000000000E+00    0.347370983332E-01
   -0.723085311281E+01    0.000000000000E+00    0.258942144817E-02
    0.394300372923E+01    0.000000000000E+00    0.984784334261E-01
   -0.445251545231E+01    0.000000000000E+00    0.585498184407E-01
    0.558640479277E+01    0.000000000000E+00    0.170982511461E-01
   -0.197201875570E+01    0.000000000000E+00    0.515504650848E+00
    0.573465066756E+01    0.000000000000E+00    0.144777937501E-01
    0.114181226812E+01    0.000000000000E+00    0.794357429912E+00
    0.645942827944E+01    0.000000000000E+00    0.634023526557E-02
   -0.532851800478E+01    0.000000000000E+00    0.227793814407E-01
    0.510832255658E+01    0.000000000000E+00    0.290193470649E-01
    0.385762774400E+01    0.000000000000E+00    0.107156122897E+00
    0.460178885060E+00    0.000000000000E+00    0.962715673570E+00
    0.380772207476E+01    0.000000000000E+00    0.112533991021E+00
    0.423750250491E+01    0.000000000000E+00    0.731438579561E-01
   -0.623127152431E+01    0.000000000000E+00    0.823833145517E-02
    0.484748889509E+01    0.000000000000E+00    0.385081897518E-01
    0.453252970510E+01    0.000000000000E+00    0.538394148289E-01
   -0.429524983600E+01    0.000000000000E+00    0.689291042680E-01
   -0.583605078510E+00    0.000000000000E+00    0.940826623631E+00
   -0.333721356194E+01    0.000000000000E+00    0.175753883685E+00
    0.599184945357E+01    0.000000000000E+00    0.108240961363E-01
   -0.381615882735E+01    0.000000000000E+00    0.111608580300E+00
   -0.703985863560E+01    0.000000000000E+00    0.323611453497E-02
   -0.779936366279E+01    0.000000000000E+00    0.132863041603E-02
   -0.105176083814E+01    0.000000000000E+00    0.822096605929E+00
    0.626379583374E+01    0.000000000000E+00    0.793723403083E-02
    0.397972272352E+01    0.000000000000E+00    0.949415876334E-01
   -0.663990583326E+01    0.000000000000E+00    0.514843586425E-02
    0.396353712870E+01    0.000000000000E+00    0.964864785074E-01
   -0.117817907113E+01    0.000000000000E+00    0.782842616732E+00
    0.770905869125E+01    0.000000000000E+00    0.147767044664E-02
    0.485477055994E+01    0.000000000000E+00    0.382076285956E-01
    0.476224654821E+00    0.000000000000E+00    0.960132420276E+00
    0.685565912443E+01    0.000000000000E+00    0.400952768996E-02
   -0.188442575488E+01    0.000000000000E+00    0.544552846883E+00
   -0.520562627183E+01    0.000000000000E+00    0.260840105378E-01
   -0.139870351449E+01    0.000000000000E+00    0.710153884392E+00
    0.234560467499E+01    0.000000000000E+00    0.399317762822E+00
