   -4.5032853105E+00    1.0765318201E+00    1.5747898672E-02    1.4979763651E-02
   -2.3082956286E-01    1.2711077674E+00    6.5320693862E-01    5.9585183150E-01
    6.6474067637E+00    5.2041375235E-01    9.1168667206E-03    8.6945389042E-03
   -7.6193421032E+00    3.6004816005E-01   -2.2393588205E-03    1.3688549642E-03
    7.2583795502E+00    3.2004791965E-01   -2.4896924411E-03    3.8720310052E-03
    1.3890590358E+00    1.7100325391E+00    9.1528555538E-01    9.7467988104E-01
    3.0281207387E+00    7.0356049595E-01    2.8473858844E-01    3.2467505398E-01
   -9.2022549614E-01    1.5044931098E+00    3.7805838487E-01    2.9878500931E-01
   -3.7852364333E+00    1.1254453898E+00    3.9084000757E-02    2.9040369241E-02
   -4.9331165709E+00    8.1319261305E-01    1.0630015908E-02    1.2696946614E-02
   -1.1282972203E+00    1.3521540980E+00    3.5360902392E-01    2.8509602676E-01
   -4.3244909676E-01    8.9152785904E-01    6.9017533349E-01    6.6396505179E-01
    6.9651166982E+00    8.0355450641E-01    1.1530684729E-02    8.4003550895E-03
    1.7585223600E+00    6.7584479907E-02    4.9683616586E-01    5.2569930600E-01
    5.6586998667E+00    6.2812648050E-02    1.4740565858E-02    1.4742728342E-02
   -7.6253792888E+00    1.3507697686E+00   -7.7270752070E-03    5.0542673910E-04
   -1.4522518223E+00    1.7694134705E-01    5.5619202719E-01    5.4825717609E-01
    4.6835911079E+00    1.7389118854E+00    1.7960229701E-01    1.8995892230E-01
    2.0151708481E+00    1.6434655281E-01    4.3614472554E-01    4.6936393189E-01
   -6.1086876556E+00    2.9866637655E-01    6.0165272131E-03    6.5758218046E-03
    3.5044303409E+00    2.3512719281E-01    1.4954224740E-01    1.4118788084E-01
    7.2271210251E+00    1.9071859690E+00    3.3767075628E-02    1.9382145464E-02
    1.4111198467E+00    6.4910533882E-01    7.4143562105E-01    8.6780820873E-01
   -5.5968098002E+00    2.7946547535E-01    1.1801921839E-02    1.1158168048E-02
    3.2453416860E+00    6.0852627053E-02    1.6804263795E-01    1.5269306927E-01
    1.5070725015E+00    8.1356054287E-01    7.5235891698E-01    8.8878078679E-01
   -2.7998429110E+00    4.5217271446E-01    1.6148520305E-01    1.4346650587E-01
   -7.6463455815E-01    1.5629731906E+00    4.1462253146E-01    3.2386271625E-01
    4.2313752606E+00    1.6917036311E+00    2.4164291837E-01    2.7110556251E-01
   -3.0249212237E+00    6.6329918603E-01    1.1638165421E-01    9.5241126194E-02
   -4.2969030246E+00    1.4015440488E+00    1.4811285300E-02    1.3315269254E-02
    2.8790460054E+00    1.5032027045E+00    5.2726196437E-01    6.4401453778E-01
   -3.5725018534E+00    2.4795694345E-01    8.9251144644E-02    8.3950625900E-02
   -1.9400275627E+00    1.1425249027E+00    2.2530215164E-01    1.6764562630E-01
    3.2848122063E+00    1.1280815693E+00    3.1394823385E-01    3.7179774215E-01
    4.0906364604E-01    3.7349309358E-01    9.2960002471E-01    9.9968375064E-01
   -7.6411092846E+00    6.1271547158E-01   -4.8782285651E-03    1.0405031864E-03
   -6.8301136053E+00    2.5004296477E-01    2.5226885891E-03    3.3609057135E-03
   -1.2357292084E+00    1.7854433710E+00    2.3786664634E-01    1.7727292441E-01
    1.1905521548E-01    1.2216123886E+00    7.7376467514E-01    7.4851994364E-01
    3.7977721044E+00    4.7545049729E-02    1.0578397701E-01    8.9778191530E-02
    6.7281551317E+00    6.6272835643E-01    1.1491005988E-02    9.2440926330E-03
    1.5140894146E-01    1.1819941105E+00    7.9049821053E-01    7.7526839193E-01
   -7.5798989615E+00    1.4448945563E+00   -7.8517025868E-03    4.8143471744E-04
   -7.5869361594E+00    7.1803233563E-01   -5.5138730671E-03    9.8865152130E-04
    3.2090971033E+00    1.4598490428E+00    4.1701667788E-01    5.0478397342E-01
   -5.8413193649E+00    1.8145551741E+00   -6.1366319380E-03    1.8912326523E-03
    8.4088981888E-01    1.5441303632E+00    8.8769067164E-01    8.8588325458E-01
    3.0001999532E-01    1.2979581348E+00    8.0917514071E-01    7.8719677589E-01
   -4.0726939568E+00    8.7514614764E-01    3.3204767578E-02    2.7996016735E-02
    5.1870439256E+00    3.3181961585E-01    3.7487297657E-02    3.0670782494E-02
    6.8787242073E+00    1.0519601431E+00    1.8254045403E-02    1.1721198589E-02
    3.1093594465E+00    1.3769516752E+00    4.2065252154E-01    5.1078329038E-01
   -2.4989978871E+00    7.0980158013E-01    1.8589407706E-01    1.4931077552E-01
   -3.0055083520E+00    2.3331077014E-01    1.5219479199E-01    1.4522853021E-01
   -9.7452395237E-01    9.7638217221E-01    4.9507337576E-01    4.3586257451E-01
    6.4517864581E+00    1.9345160916E+00    5.8409407650E-02    4.2736786423E-02
   -3.4309464709E+00    1.2553795450E+00    5.2300693146E-02    3.6211151463E-02
   -1.7358144888E+00    1.0268661160E+00    2.8650372936E-01    2.2339660284E-01
    1.0678894061E+00    7.1372768384E-01    8.4785140316E-01    9.6928644165E-01
    2.0107665528E+00    6.7739535870E-01    5.5332909028E-01    6.6034946793E-01
    3.4656910977E+00    8.9345766580E-01    2.3426442523E-01    2.6365392002E-01
   -4.4208312137E+00    1.3540403803E+00    1.3005220882E-02    1.2341634587E-02
   -7.3202693340E+00    1.6631349525E+00   -8.0006958876E-03    5.0177393946E-04
    4.3672217104E+00    6.8516728580E-01    1.0203826806E-01    9.5801270914E-02
    4.4765498534E+00    7.2729076627E-01    9.6646537648E-02    8.9861137619E-02
    8.2907454846E-01    5.1802442321E-01    8.7155765037E-01    9.7619671637E-01
   -4.6973376428E+00    4.0091360613E-01    2.4976296166E-02    2.4133977572E-02
   -3.4836861463E+00    1.2322809138E+00    5.0418472848E-02    3.5172334368E-02
    1.1632169895E+00    7.1732756410E-01    8.2614432670E-01    9.5189745263E-01
    7.6526228665E+00    1.8735041605E+00    2.4734411170E-02    1.2289651835E-02
   -7.6243247991E+00    1.3893223112E+00   -7.7934164036E-03    4.8682969003E-04
   -3.2181658927E+00    1.6530706232E+00    3.6028851990E-02    3.0190997840E-02
    1.2318764019E+00    1.4956653578E+00    9.0984848973E-01    9.8280362651E-01
    2.2407886295E+00    8.9404541085E-01    5.3952424406E-01    6.5520397146E-01
   -6.8903091615E+00    8.7461811826E-01   -5.0570227962E-03    1.6960021744E-03
    5.5888310825E-01    1.5140133616E+00    8.3991811788E-01    8.0260507707E-01
    6.3742466939E+00    1.3192538807E+00    3.6512896476E-02    2.5187365531E-02
   -5.2076696941E+00    1.3113406611E+00    1.4928262600E-03    5.8831433492E-03
    3.5940364678E+00    1.7694839110E+00    4.0291661381E-01    4.7839393375E-01
   -2.6192123102E+00    1.2747869550E+00    1.1391338852E-01    7.8236166352E-02
   -4.1544865154E+00    1.4565230115E+00    1.6878521881E-02    1.4523074168E-02
    1.5517134871E+00    3.1426540803E-01    6.1385192216E-01    6.9723703595E-01
   -6.2242622694E+00    8.8025221125E-01   -2.7772851559E-03    3.2801628056E-03
    6.9515842382E+00    1.7132409681E+00    3.4434245333E-02    2.1012476202E-02
    2.0119169722E+00    7.4703255498E-01    5.7188278436E-01    6.8670056517E-01
    4.9333947517E+00    1.2683968732E+00    1.0333467549E-01    9.7367054798E-02
   -6.1309921244E+00    8.7752260140E-01   -2.2954829018E-03    3.6100709660E-03
   -4.6096437317E+00    1.4372589364E+00    7.9529552566E-03    9.4161114335E-03
   -1.5891721607E+00    1.0323095755E+00    3.1760071240E-01    2.5270414828E-01
    7.1980529454E+00    1.5698689272E+00    2.5240546977E-02    1.4277549230E-02
   -1.5438666356E+00    1.0482471033E+00    3.2445155019E-01    2.5918757264E-01
   -1.0565934837E+00    1.4723939789E+00    3.4583944812E-01    2.7358767999E-01
    3.0723193853E+00    2.8356039331E-01    2.1517081663E-01    2.1831290584E-01
    5.4049955656E-01    1.3272586602E+00    8.5897986237E-01    8.5992193114E-01
    2.8691874801E+00    1.6712029268E+00    5.8633039186E-01    7.1234787269E-01
    5.8866868124E+00    1.0365481812E+00    4.0979491518E-02    3.0824732558E-02
    6.4924855824E+00    1.8264573046E+00    5.2121555298E-02    3.6939824193E-02
   -7.3838863044E-01    1.9334127947E+00    3.6930207079E-01    2.4190915559E-01
   -3.8420330234E+00    7.9804542378E-01    4.5808967028E-02    3.7892377607E-02
    2.9079060559E-01    6.8640611336E-01    9.0613425888E-01    9.6187057656E-01
    6.5332296316E+00    7.3494479085E-01    1.6314656179E-02    1.2057760463E-02
   -7.1599515677E+00    6.1155521397E-01   -3.8586017859E-03    1.6848893280E-03
   -1.0969949089E+00    3.1749218916E-01    6.5339175984E-01    6.2918546994E-01
    6.5394195284E+00    1.2461954427E+00    2.9932798003E-02    1.9901590703E-02
   -5.4507054506E+00    2.0122620938E-02    2.4666823863E-02    1.6690233557E-02
   -3.1722514014E+00    1.3647498007E+00    6.1340102467E-02    4.1919508261E-02
    9.2529401055E-01    1.8832833696E+00    8.7382407907E-01    8.0158487989E-01
    6.4252333544E+00    1.9818955593E+00    6.1729217433E-02    4.5939978354E-02
   -4.1898039483E+00    1.1714025716E+00    2.2594663876E-02    1.8605823462E-02
   -4.3861257227E+00    4.5811056662E-02    5.3883216653E-02    4.6454358054E-02
   -7.7004633244E+00    5.1220604951E-01   -4.1345853292E-03    1.0841951864E-03
    5.0063453682E+00    1.9002720851E-01    3.8751661179E-02    3.1868039076E-02
    4.7804849721E+00    9.3129969291E-03    4.1262640423E-02    3.3315012341E-02
    5.3835598349E+00    1.2261620675E+00    7.1304406823E-02    6.0679005443E-02
   -5.8523912984E+00    1.4674830321E+00   -4.1825252280E-03    2.6454766503E-03
   -3.5118232125E-01    9.0032607326E-01    7.1244128309E-01    6.9183987095E-01
   -1.3654186934E+00    1.8165365055E+00    2.0051964540E-01    1.5304958869E-01
    2.3176509922E+00    7.4353356373E-01    4.7466319269E-01    5.6869312854E-01
   -7.0819988304E+00    1.6318240829E+00   -7.7328508435E-03    6.5697990685E-04
    5.1962353914E+00    3.2622191259E-04    2.5522543655E-02    2.1913276462E-02
    3.2604568529E+00    1.7139448783E+00    4.8027241472E-01    5.7903421269E-01
   -4.2163123379E+00    1.0281191373E+00    2.4669332892E-02    2.0886275538E-02
    5.5124959728E+00    2.1360340586E-02    1.7141798866E-02    1.6357469506E-02
   -3.8050986008E+00    3.2578269723E-01    6.7032920809E-02    6.2257959457E-02
    8.8193887100E-01    5.7595296941E-01    8.6778279803E-01    9.7695362426E-01
   -1.0274590439E+00    1.0377934394E+00    4.6201083083E-01    3.9943777812E-01
    2.9676953489E+00    5.5367740714E-01    2.7146551052E-01    3.0147174228E-01
    4.1912089430E+00    1.9496940159E+00    3.0538789841E-01    3.4740709487E-01
    6.8836720077E+00    1.8797504713E+00    4.1588707093E-02    2.6489536267E-02
    5.1548848970E+00    1.7111174244E+00    1.2403825056E-01    1.1998816954E-01
   -4.3496890305E+00    2.9193750687E-02    5.6775273024E-02    4.8922825773E-02
   -1.6225317662E+00    3.9204928726E-01    4.4682469037E-01    4.1532715418E-01
    5.9171495805E+00    1.8663894789E+00    8.0634669866E-02    6.7273800763E-02
    3.1868780443E+00    1.9100866181E+00    5.6869385068E-01    6.8212254352E-01
   -7.0196805071E+00    1.0691403054E+00   -6.2231863786E-03    1.2270525820E-03
   -1.4998673363E+00    1.6004691544E+00    2.1272672162E-01    1.6494535204E-01
    7.8071746055E+00    6.5346427392E-01    3.3200048896E-04    3.1229435574E-03
    6.7357200803E+00    1.5036477404E+00    3.3155665310E-02    2.1143253173E-02
    5.4102649590E+00    1.3383438946E+00    7.6562890882E-02    6.5912401376E-02
    5.3145587521E+00    1.9076132258E+00    1.2884960963E-01    1.2420013874E-01
    6.5475560159E+00    1.3202542866E+00    3.2011669043E-02    2.1243280705E-02
    7.2835287747E+00    1.9712290832E+00    3.4315132292E-02    1.9529243909E-02
    2.5054074916E+00    1.5553654781E+00    6.6194974943E-01    8.0441736599E-01
    4.5221276569E+00    2.4213827304E-01    6.4037037789E-02    5.3869503028E-02
    6.8735577475E+00    1.8324928121E+00    4.0271591635E-02    2.5536087041E-02
    3.6778754621E-01    2.5417270032E-02    9.1638906265E-01    9.7125878148E-01
    2.2845069070E+00    1.1035110230E+00    5.8764334365E-01    7.1883107915E-01
   -3.9707058888E+00    4.0179429727E-01    5.3297224212E-02    4.9228271530E-02
    8.9329420465E-01    1.8091979226E+00    8.7474946042E-01    8.1646191533E-01
    3.7499670122E+00    1.0681973048E-02    1.0806505524E-01    9.0720076455E-02
   -6.4121478417E+00    1.9430529132E+00   -7.8603388930E-03    9.4023879379E-04
   -4.0829378472E+00    1.8941753198E+00    1.6477202191E-03    1.0093287712E-02
    5.0866130670E+00    2.8067361365E-01    3.9213657935E-02    3.2195114886E-02
   -7.7918682662E+00    3.7927075031E-01   -2.8989195706E-03    1.1301442866E-03
   -4.3692799189E+00    1.1116281638E-01    5.0069656885E-02    4.4304111506E-02
   -6.9356538269E+00    7.8683930875E-01   -4.6382167916E-03    1.7694542924E-03
    2.3705294297E+00    1.6497050925E+00    7.3297362540E-01    8.8057651510E-01
    1.2970839526E+00    3.9872866667E-01    7.1869532559E-01    8.2257135927E-01
   -7.6596020795E+00    1.1636867542E+00   -7.3685891475E-03    5.8887950111E-04
    2.6078493903E+00    2.8813157396E-01    3.0492483201E-01    3.2596902423E-01
   -5.6186890746E+00    2.7620204426E-01    1.1622849248E-02    1.0953501061E-02
