19401    0.12663357E+01    0.7352E-05    9   T
19402    0.10626951E+01    0.1000E+01    1   T
19403    0.93593554E+00    0.1000E+01    1   T
19404    0.83909464E+00    0.1000E+01    1   T
19405    0.80712793E+00    0.1000E+01    1   T
19406    0.79287240E+00    0.1000E+01    1   T
19407    0.77947401E+00    0.1000E+01    1   T
19408    0.76254306E+00    0.1000E+01    1   T
19409    0.75242785E+00    0.1000E+01    1   T
19410    0.74373950E+00    0.1000E+01    1   T
19411    0.73639977E+00    0.1000E+01    1   T
19412    0.72899861E+00    0.1000E+01    1   T
19413    0.72593593E+00    0.1000E+01    1   T
19414    0.72169269E+00    0.1000E+01    1   T
19415    0.71934963E+00    0.1000E+01    1   T
19416    0.71161911E+00    0.1000E+01    1   T
19417    0.70314486E+00    0.1000E+01    1   T
19418    0.69584855E+00    0.1000E+01    1   T
19419    0.68685540E+00    0.1000E+01    1   T
19420    0.68118246E+00    0.1000E+01    1   T
19421    0.65604492E+00    0.1000E+01    1   T
19422    0.65180051E+00    0.2500E+00    3   T
19423    0.64260824E+00    0.1000E+01    1   T
19424    0.63815250E+00    0.1000E+01    1   T
19425    0.63267111E+00    0.1000E+01    1   T
19426    0.62058408E+00    0.1000E+01    1   T
19427    0.61160734E+00    0.1000E+01    1   T
19428    0.60350592E+00    0.1000E+01    1   T
19429    0.59835562E+00    0.1000E+01    1   T
19430    0.59041060E+00    0.1000E+01    1   T
19431    0.57353831E+00    0.1000E+01    1   T
19432    0.57059095E+00    0.5000E+00    2   T
19433    0.56546910E+00    0.1000E+01    1   T
19434    0.56355383E+00    0.1000E+01    1   T
19435    0.56017619E+00    0.1000E+01    1   T
19436    0.55231587E+00    0.1000E+01    1   T
19437    0.54995734E+00    0.5000E+00    2   T
19438    0.54424097E+00    0.1000E+01    1   T
19439    0.54129272E+00    0.1000E+01    1   T
19440    0.53784400E+00    0.1000E+01    1   T
19441    0.53112983E+00    0.1000E+01    1   T
19442    0.52909876E+00    0.1000E+01    1   T
19443    0.51833744E+00    0.1000E+01    1   T
19444    0.51438491E+00    0.1000E+01    1   T
19445    0.50775808E+00    0.1000E+01    1   T
19446    0.50273234E+00    0.1000E+01    1   T
19447    0.49403273E+00    0.1000E+01    1   T
19448    0.48815412E+00    0.1000E+01    1   T
19449    0.48422020E+00    0.1000E+01    1   T
19450    0.47981364E+00    0.1000E+01    1   T
19451    0.47622417E+00    0.1000E+01    1   T
19452    0.47203352E+00    0.1000E+01    1   T
19453    0.46957831E+00    0.5000E+00    2   T
19454    0.46657295E+00    0.1000E+01    1   T
19455    0.46433741E+00    0.1000E+01    1   T
19456    0.46289770E+00    0.1000E+01    1   T
19457    0.45792428E+00    0.1000E+01    1   T
19458    0.45130258E+00    0.1000E+01    1   T
19459    0.44688086E+00    0.1000E+01    1   T
19460    0.44454920E+00    0.1000E+01    1   T
19461    0.44144400E+00    0.1000E+01    1   T
19462    0.43368774E+00    0.1000E+01    1   T
19463    0.43279263E+00    0.1000E+01    1   T
19464    0.42814371E+00    0.1000E+01    1   T
19465    0.42723780E+00    0.1000E+01    1   T
19466    0.42513533E+00    0.1000E+01    1   T
19467    0.42107978E+00    0.1000E+01    1   T
19468    0.42087981E+00    0.2500E+00    3   T
19469    0.41948792E+00    0.1000E+01    1   T
19470    0.41910008E+00    0.1000E+01    1   T
19471    0.41820436E+00    0.1000E+01    1   T
19472    0.41634755E+00    0.1000E+01    1   T
19473    0.41282923E+00    0.1000E+01    1   T
19474    0.41157781E+00    0.2500E+00    3   T
19475    0.40851480E+00    0.1000E+01    1   T
19476    0.40636650E+00    0.1000E+01    1   T
19477    0.40476548E+00    0.1000E+01    1   T
19478    0.40187392E+00    0.1000E+01    1   T
19479    0.40090831E+00    0.1250E+00    4   T
19480    0.39777523E+00    0.1000E+01    1   T
19481    0.39367280E+00    0.1000E+01    1   T
19482    0.39037287E+00    0.1000E+01    1   T
19483    0.38687200E+00    0.1000E+01    1   T
19484    0.38267127E+00    0.1000E+01    1   T
19485    0.38201769E+00    0.2500E+00    3   T
19486    0.38025473E+00    0.1000E+01    1   T
19487    0.37907185E+00    0.1000E+01    1   T
19488    0.37675593E+00    0.1000E+01    1   T
19489    0.37579386E+00    0.1000E+01    1   T
19490    0.37365198E+00    0.1000E+01    1   T
19491    0.37155729E+00    0.1000E+01    1   T
19492    0.36920373E+00    0.1000E+01    1   T
19493    0.36678947E+00    0.1000E+01    1   T
19494    0.36379019E+00    0.1000E+01    1   T
19495    0.36265998E+00    0.1000E+01    1   T
19496    0.36076968E+00    0.1000E+01    1   T
19497    0.36002090E+00    0.1000E+01    1   T
19498    0.35853378E+00    0.1000E+01    1   T
19499    0.35735523E+00    0.1000E+01    1   T
19500    0.35547520E+00    0.1000E+01    1   T
19501    0.35228843E+00    0.1000E+01    1   T
19502    0.34930191E+00    0.1000E+01    1   T
19503    0.34699796E+00    0.1000E+01    1   T
19504    0.34534329E+00    0.1000E+01    1   T
19505    0.34393524E+00    0.1000E+01    1   T
19506    0.34331020E+00    0.5000E+00    2   T
19507    0.34214823E+00    0.1000E+01    1   T
19508    0.34121837E+00    0.1000E+01    1   T
19509    0.34032171E+00    0.1000E+01    1   T
19510    0.34018554E+00    0.2500E+00    3   T
19511    0.33864074E+00    0.1000E+01    1   T
19512    0.33736834E+00    0.1000E+01    1   T
19513    0.33553461E+00    0.1000E+01    1   T
19514    0.33397981E+00    0.1000E+01    1   T
19515    0.33233003E+00    0.1000E+01    1   T
19516    0.33143049E+00    0.5000E+00    2   T
19517    0.33048731E+00    0.1000E+01    1   T
19518    0.32927995E+00    0.1000E+01    1   T
19519    0.32843071E+00    0.1000E+01    1   T
19520    0.32757217E+00    0.1000E+01    1   T
19521    0.32675924E+00    0.1000E+01    1   T
19522    0.32484876E+00    0.1000E+01    1   T
19523    0.32258710E+00    0.1000E+01    1   T
19524    0.31972832E+00    0.1000E+01    1   T
19525    0.31879558E+00    0.1000E+01    1   T
19526    0.31705315E+00    0.1000E+01    1   T
19527    0.31481059E+00    0.1000E+01    1   T
19528    0.31377994E+00    0.1000E+01    1   T
19529    0.31226841E+00    0.1000E+01    1   T
19530    0.31109143E+00    0.1000E+01    1   T
19531    0.31073034E+00    0.2500E+00    3   T
19532    0.30974947E+00    0.1000E+01    1   T
19533    0.30928907E+00    0.1000E+01    1   T
19534    0.30845585E+00    0.1000E+01    1   T
19535    0.30733295E+00    0.1000E+01    1   T
19536    0.30649390E+00    0.1000E+01    1   T
19537    0.30605321E+00    0.1000E+01    1   T
19538    0.30526958E+00    0.1000E+01    1   T
19539    0.30433509E+00    0.1000E+01    1   T
19540    0.30289600E+00    0.1000E+01    1   T
19541    0.30254128E+00    0.2500E+00    3   T
19542    0.30160592E+00    0.1000E+01    1   T
19543    0.30061785E+00    0.1000E+01    1   T
19544    0.29884242E+00    0.1000E+01    1   T
19545    0.29864958E+00    0.1250E+00    4   T
19546    0.29778564E+00    0.1000E+01    1   T
19547    0.29704567E+00    0.1000E+01    1   T
19548    0.29622044E+00    0.1000E+01    1   T
19549    0.29485303E+00    0.1000E+01    1   T
19550    0.29327910E+00    0.1000E+01    1   T
19551    0.29309671E+00    0.5000E+00    2   T
19552    0.29234767E+00    0.1000E+01    1   T
19553    0.29218045E+00    0.1000E+01    1   T
19554    0.29182863E+00    0.1000E+01    1   T
19555    0.29143317E+00    0.1000E+01    1   T
19556    0.29102234E+00    0.1000E+01    1   T
19557    0.29055683E+00    0.1000E+01    1   T
19558    0.28953635E+00    0.1000E+01    1   T
19559    0.28898331E+00    0.1000E+01    1   T
19560    0.28757103E+00    0.1000E+01    1   T
19561    0.28728379E+00    0.2500E+00    3   T
19562    0.28654821E+00    0.1000E+01    1   T
19563    0.28587457E+00    0.1000E+01    1   T
19564    0.28503339E+00    0.1000E+01    1   T
19565    0.28406413E+00    0.1000E+01    1   T
19566    0.28375725E+00    0.5000E+00    2   T
19567    0.28252488E+00    0.1000E+01    1   T
19568    0.28194682E+00    0.1000E+01    1   T
19569    0.28100099E+00    0.1000E+01    1   T
19570    0.28014125E+00    0.1000E+01    1   T
19571    0.27895916E+00    0.1000E+01    1   T
19572    0.27832991E+00    0.1000E+01    1   T
19573    0.27754916E+00    0.1000E+01    1   T
19574    0.27698420E+00    0.1000E+01    1   T
19575    0.27636127E+00    0.1000E+01    1   T
19576    0.27554187E+00    0.5000E+00    2   T
19577    0.27439229E+00    0.1000E+01    1   T
19578    0.27342179E+00    0.1000E+01    1   T
19579    0.27173669E+00    0.1000E+01    1   T
19580    0.27147766E+00    0.2500E+00    3   T
19581    0.27102712E+00    0.1000E+01    1   T
19582    0.27057343E+00    0.1000E+01    1   T
19583    0.26942300E+00    0.1000E+01    1   T
19584    0.26828876E+00    0.1000E+01    1   T
19585    0.26701753E+00    0.1000E+01    1   T
19586    0.26651419E+00    0.1000E+01    1   T
19587    0.26549679E+00    0.1000E+01    1   T
19588    0.26505181E+00    0.1000E+01    1   T
19589    0.26455253E+00    0.1000E+01    1   T
19590    0.26438769E+00    0.1000E+01    1   T
19591    0.26408703E+00    0.1000E+01    1   T
19592    0.26387043E+00    0.1000E+01    1   T
19593    0.26343424E+00    0.1000E+01    1   T
19594    0.26269697E+00    0.1000E+01    1   T
19595    0.26267271E+00    0.5000E+00    2   T
19596    0.26195808E+00    0.1000E+01    1   T
19597    0.26171997E+00    0.1000E+01    1   T
19598    0.26131629E+00    0.1000E+01    1   T
19599    0.26082931E+00    0.1000E+01    1   T
19600    0.26047239E+00    0.1000E+01    1   T
19601    0.26015665E+00    0.1000E+01    1   T
19602    0.25999491E+00    0.1000E+01    1   T
19603    0.25977225E+00    0.1000E+01    1   T
19604    0.25891819E+00    0.1000E+01    1   T
19605    0.25876802E+00    0.2500E+00    3   T
19606    0.25810955E+00    0.1000E+01    1   T
19607    0.25778639E+00    0.1000E+01    1   T
19608    0.25745454E+00    0.1000E+01    1   T
19609    0.25666373E+00    0.1000E+01    1   T
19610    0.25582095E+00    0.1000E+01    1   T
19611    0.25520198E+00    0.1000E+01    1   T
19612    0.25482324E+00    0.1000E+01    1   T
19613    0.25462918E+00    0.1000E+01    1   T
19614    0.25451995E+00    0.1000E+01    1   T
19615    0.25431859E+00    0.1000E+01    1   T
19616    0.25415619E+00    0.5000E+00    2   T
19617    0.25388647E+00    0.1000E+01    1   T
19618    0.25343655E+00    0.1000E+01    1   T
19619    0.25316141E+00    0.1000E+01    1   T
19620    0.25261491E+00    0.1000E+01    1   T
19621    0.25259519E+00    0.5000E+00    2   T
19622    0.25193700E+00    0.1000E+01    1   T
19623    0.25169141E+00    0.1000E+01    1   T
19624    0.25134133E+00    0.1000E+01    1   T
19625    0.25086428E+00    0.1000E+01    1   T
19626    0.25061259E+00    0.5000E+00    2   T
19627    0.25011356E+00    0.1000E+01    1   T
19628    0.24989951E+00    0.1000E+01    1   T
19629    0.24950565E+00    0.1000E+01    1   T
19630    0.24887214E+00    0.1000E+01    1   T
19631    0.24845690E+00    0.1000E+01    1   T
19632    0.24822481E+00    0.1000E+01    1   T
19633    0.24801284E+00    0.1000E+01    1   T
19634    0.24776248E+00    0.1000E+01    1   T
19635    0.24729471E+00    0.1000E+01    1   T
19636    0.24713613E+00    0.5000E+00    2   T
19637    0.24684171E+00    0.1000E+01    1   T
19638    0.24661055E+00    0.1000E+01    1   T
19639    0.24619168E+00    0.1000E+01    1   T
19640    0.24575888E+00    0.1000E+01    1   T
19641    0.24543227E+00    0.1000E+01    1   T
19642    0.24512730E+00    0.1000E+01    1   T
19643    0.24497891E+00    0.1000E+01    1   T
19644    0.24489277E+00    0.1000E+01    1   T
19645    0.24477052E+00    0.1000E+01    1   T
19646    0.24448095E+00    0.1000E+01    1   T
19647    0.24434908E+00    0.1000E+01    1   T
19648    0.24415528E+00    0.1000E+01    1   T
19649    0.24380880E+00    0.1000E+01    1   T
19650    0.24367158E+00    0.1000E+01    1   T
19651    0.24338167E+00    0.1000E+01    1   T
19652    0.24328628E+00    0.1000E+01    1   T
19653    0.24309397E+00    0.1000E+01    1   T
19654    0.24283028E+00    0.1000E+01    1   T
19655    0.24281296E+00    0.1000E+01    1   T
19656    0.24241425E+00    0.1000E+01    1   T
19657    0.24230703E+00    0.1000E+01    1   T
19658    0.24199468E+00    0.1000E+01    1   T
19659    0.24183471E+00    0.5000E+00    2   T
19660    0.24151269E+00    0.1000E+01    1   T
19661    0.24141962E+00    0.1000E+01    1   T
19662    0.24127157E+00    0.1000E+01    1   T
19663    0.24108612E+00    0.1000E+01    1   T
19664    0.24071114E+00    0.1000E+01    1   T
19665    0.24051426E+00    0.1000E+01    1   T
19666    0.24007080E+00    0.1000E+01    1   T
19667    0.23987683E+00    0.1000E+01    1   T
