    2.9105697692E-01   -2.4420093639E-01    9.6947865973E-01    1.1389233145E-01    2.1129891051E-01    9.7248176615E-01    1.1578993892E-01    2.1468287534E-01
    6.5268953553E-01   -2.1177972642E-01    8.6913925652E-01    7.7669922099E-02    3.5263865000E-01    8.7320271347E-01    7.9424379386E-02    3.5789569047E-01
   -4.9713930932E-01    1.8090816781E-01    3.0753219944E-01   -2.2439644386E-01   -8.0340144597E-01    3.2086656505E-01   -2.2468786614E-01   -8.0353451982E-01
    7.1881662193E-01   -3.5608849682E-01    1.3024919008E+00    5.7928491658E-02    3.6832262279E-01    1.3092703336E+00    6.0299484151E-02    3.7490134655E-01
    2.6020900882E-01    8.5367148530E-01    5.4492116043E-01    9.5290604283E-02    1.8843220727E-01    5.2818609696E-01    9.4922826794E-02    1.9720374460E-01
   -4.6960654456E-01    1.3313739273E+00    1.7613844691E+00   -2.1120261747E-01   -7.3796332135E-01    1.7693574025E+00   -2.1033263309E-01   -7.3616093029E-01
    6.4946718260E-02   -4.1376239700E-01    1.7921890260E+00    7.5321254626E-02    5.9459464649E-02    1.8047754975E+00    7.4303670030E-02    5.8832541781E-02
   -3.1201368557E-01    1.8701678668E-01    4.7419045135E-01   -1.8644841301E-01   -4.0739737267E-01    4.7928292131E-01   -1.9117871826E-01   -4.1233621294E-01
   -1.2226855033E-01    1.4841559356E+00    2.1019263660E+00   -1.7684660593E-02   -1.3233522163E-01    2.1194883301E+00   -1.7150797157E-02   -1.3287847234E-01
    2.6745322126E-01   -4.6322819019E-01    1.7448372287E+00    2.8626812707E-02    1.9930322591E-01    1.7522495962E+00    2.7143295008E-02    2.0140233286E-01
   -4.5662542926E-01    1.5376632843E-01    1.0232471700E-01   -1.9387032526E-01   -7.0508707304E-01    1.1726054853E-01   -1.9594782366E-01   -7.0561486572E-01
   -4.2996405622E-01    7.7291454669E-01    7.8073408372E-01    2.2949240794E-01   -6.4082772196E-01    7.8285495493E-01    2.2973310896E-01   -6.4522417801E-01
