    1.7734002773E-01    1.5282147212E-01    2.3533986852E-02    2.5611811434E-01    2.3860806982E-01
    4.6248901215E-01    8.9247829052E-01    7.4363351864E-02    3.0962547405E-01    3.0581471315E-01
    7.8428808276E-01    6.0662341127E-01    3.8661903924E-02    5.5273832321E-01    5.6997024710E-01
    5.0961276478E-01    1.0163765115E-01    2.8451916232E-02    2.8367910570E-01    3.0507459000E-01
    9.4814323752E-01    5.6767692072E-01    8.6290371569E-02    1.3674522080E-01    1.4559781406E-01
    3.3060963528E-02    2.1144277228E-01    3.0066945648E-02    7.3019186690E-02    6.2046481725E-02
    6.7385367582E-01    4.3313398682E-02    1.3672904683E-02    1.1633546157E-01    1.1436438427E-01
    5.9899930933E-01    1.2078189388E-01    1.4146104264E-02    3.3296277700E-01    3.4774723582E-01
    5.2626033457E-01    5.2173347868E-01    5.3476497593E-02    9.5821746301E-01    9.4316045408E-01
    7.0745846754E-01    4.4599773887E-01    1.0128644733E-02    7.6762613334E-01    7.7581528085E-01
    8.8832506715E-01    1.8453225517E-01    8.1782031084E-02    1.7889372638E-01    1.7366902484E-01
    3.6460904562E-01    9.0577626226E-01    7.9360239217E-02    2.5951206433E-01    2.4569834227E-01
    1.8723214033E-01    8.1870565401E-01    8.9884133020E-02    2.9168912869E-01    2.7381614788E-01
    9.4012582385E-01    5.3548107315E-01    2.0878503434E-03    1.6446434953E-01    1.8544999395E-01
    2.4230645190E-01    7.1894538835E-01    2.7093891926E-02    5.1823002000E-01    5.1889963319E-01
    5.1096525236E-01    1.0195405298E-01    6.6111947275E-02    2.7782339038E-01    2.9478652888E-01
    3.4850065981E-01    5.5759301870E-02    1.1253980101E-03    1.4338809447E-01    1.5473691496E-01
    9.7108278128E-01    7.1308910955E-01    6.6040108329E-02    7.0696516709E-02    6.6651833445E-02
    7.9513119971E-01    2.0981934469E-01    4.9759337154E-03    3.6863795422E-01    3.6573003401E-01
    2.8393094165E-01    9.3103286820E-01    2.7214832948E-02    1.8938219952E-01    1.6288654650E-01
    8.8587361015E-01    3.6622531364E-01    7.7429915472E-02    2.8662164878E-01    2.9679983592E-01
    4.3226468940E-01    3.5238697747E-01    2.6341234453E-04    8.8535771736E-01    8.7398493163E-01
    3.3756337281E-01    9.2336427002E-01    7.4330154192E-02    2.1156096016E-01    1.9334326024E-01
    7.8699204571E-01    4.0756302001E-01    9.1581042528E-02    5.3192063029E-01    5.4300518976E-01
    9.7769776189E-01    7.2535649171E-01    9.8268643927E-02    5.3385804089E-02    4.8267135961E-02
    5.8165889855E-01    9.5742572598E-01    2.3573606096E-02    1.2790865330E-01    1.2602206089E-01
    8.8783739310E-01    8.9353937205E-02    3.3986064556E-02    1.0589388666E-01    9.2459266904E-02
    5.2341583428E-01    3.3943742228E-01    5.8338268539E-02    8.3090172817E-01    8.2423582919E-01
    6.9133926977E-01    2.1917230309E-02    6.5278719688E-02    5.8820575588E-02    5.3200068364E-02
