    2.4783784749E-02    6.9168477683E-01    0.0000000000E+00    7.1452307107E-02    6.4099603491E-02
    5.6372022067E-01    1.1175742351E-01    0.0000000000E+00    3.1687575903E-01    3.3705927730E-01
    8.7978222336E-01    3.5418810347E-01    0.0000000000E+00    3.1613587452E-01    3.3074230229E-01
    9.3379375197E-01    1.6004753572E-02    0.0000000000E+00    1.1687994698E-02    1.0378362481E-02
    3.7960350906E-01    7.4395548733E-01    0.0000000000E+00    6.7086805461E-01    6.6948572151E-01
    6.0514614117E-01    8.9476203087E-02    0.0000000000E+00    2.4785558120E-01    2.6241274034E-01
    3.2103302314E-01    7.0945265076E-01    0.0000000000E+00    6.6899425072E-01    6.6941115421E-01
    9.8300369820E-01    6.6859516423E-01    0.0000000000E+00    4.6574144871E-02    4.6057332022E-02
    2.5272603664E-01    6.0825925834E-02    0.0000000000E+00    1.4639116958E-01    1.3544562018E-01
    7.7518967672E-01    9.2049504272E-01    0.0000000000E+00    1.7390371094E-01    1.6042063164E-01
    4.1808957548E-01    2.3552797167E-02    0.0000000000E+00    4.9693321085E-02    7.1491650112E-02
    8.0582634559E-01    1.3493902720E-01    0.0000000000E+00    2.5018780026E-01    2.3564806694E-01
    5.4019729746E-01    5.7937528387E-01    0.0000000000E+00    9.7529187497E-01    9.6135250670E-01
    5.9652087262E-01    1.1444694117E-01    0.0000000000E+00    3.1967712041E-01    3.3579665329E-01
    4.5500571687E-02    7.4659198903E-01    0.0000000000E+00    1.1716809421E-01    1.0180570197E-01
    2.7786466279E-01    7.3655476217E-01    0.0000000000E+00    5.6480634596E-01    5.6419450895E-01
    8.2501557847E-01    9.9239741485E-01    0.0000000000E+00    3.4099008756E-02    1.2477290566E-02
    1.4608478536E-01    8.8676125509E-01    0.0000000000E+00    1.9097796516E-01    1.5429299629E-01
    9.5688880736E-01    7.7930545192E-02    0.0000000000E+00    3.8881852237E-02    3.2728165094E-02
    2.8746394654E-01    3.1888960858E-01    0.0000000000E+00    6.6215157848E-01    6.6153400881E-01
    1.4480689830E-01    3.6955132717E-02    0.0000000000E+00    7.8918236681E-02    5.0898267354E-02
    9.7497016453E-01    3.3764677633E-01    0.0000000000E+00    6.5052716332E-02    6.8554466468E-02
    9.6791373260E-01    2.9206674668E-02    0.0000000000E+00   -5.1677978122E-04    9.2205274189E-03
    2.6321235765E-01    2.6916365975E-01    0.0000000000E+00    5.5244477529E-01    5.5068109902E-01
    5.4889673174E-02    4.8671134527E-01    0.0000000000E+00    1.4459992017E-01    1.7143814449E-01
    4.8337143333E-01    1.2569444921E-01    0.0000000000E+00    3.6114681273E-01    3.8417331805E-01
    9.9708889163E-01    8.7290522839E-01    0.0000000000E+00    1.3609006885E-02    3.5553164894E-03
    7.8973654681E-01    9.8903565863E-02    0.0000000000E+00    2.0469392538E-01    1.8758959986E-01
    5.1019361472E-01    8.5827378628E-01    0.0000000000E+00    4.2295749465E-01    4.3045911553E-01
    6.6718410573E-01    4.4037852713E-01    0.0000000000E+00    8.4803446109E-01    8.5007838858E-01
    9.0935454229E-01    6.4328104039E-01    0.0000000000E+00    2.3625482235E-01    2.5295364199E-01
    2.0904094181E-02    3.6531534056E-01    0.0000000000E+00    4.8822106555E-02    5.9837521900E-02
    2.7085772445E-01    8.7256216142E-01    0.0000000000E+00    3.1418346883E-01    2.9304764084E-01
    1.5059860767E-01    1.5391645486E-01    0.0000000000E+00    2.3401519957E-01    2.1184733096E-01
    8.0890371782E-02    8.0047401924E-01    0.0000000000E+00    1.7116515786E-01    1.4746512437E-01
