   -1.7906703391E+00    2.0960486083E+00    1.6549467039E-01    8.3046390243E-02    4.9085474932E-01    3.0310545102E-01    1.8256162918E-01    4.7342715513E-01    3.2804714366E-01
   -1.7864900952E+00   -2.8605147492E+00    1.6274013145E-01    9.2821980848E-03    8.0756431106E-01    6.8096902152E-02   -5.7467518048E-02    9.0844008953E-01    1.4588374576E-02
    5.1688847086E-02    1.7013741570E+00    3.7961014395E-01   -8.8791362903E-01    4.1736006446E-02   -2.6746310030E-02   -9.1777032073E-01   -6.2354170693E-03   -6.1360762064E-03
   -8.7320630974E-01    9.3029595750E-01    2.0425691769E-01   -5.0742311001E-01   -4.6092859724E-01    7.3153696722E-02   -4.9443566671E-01   -4.3966098071E-01    1.0608635802E-01
   -1.9514509847E+00    8.4773742587E-02    2.1020288128E-01    3.6352807680E-02   -8.1286977350E-01   -6.4134555654E-02    3.0163033419E-02   -8.8700247196E-01   -6.0155309429E-02
    6.2405397205E-01   -9.8159552486E-01    3.9684860791E-01    6.3481427848E-01    3.3137040508E-01    5.7904168265E-04    6.2320311571E-01    2.9993426290E-01    1.3925572351E-02
    2.5238023108E+00   -1.4880268747E+00    7.7405631511E-02   -8.2511893947E-01    1.3739118674E-01    1.6819743699E-01   -7.9989015785E-01    4.7152614953E-02    1.5932887359E-01
   -2.1400440910E+00   -1.4209416219E+00    9.1935000192E-02   -4.7284475262E-01   -1.8774705533E-01    3.3361139010E-01   -5.2324795722E-01   -1.2346065578E-01    3.3118995364E-01
    2.0406023562E+00    4.3031796389E-01    3.2505572971E-01    1.6141292706E-01    7.5169478505E-01   -5.1310980266E-02    1.7696678420E-01    7.5935974973E-01   -1.3578156176E-02
    6.9114506330E-01    1.8213825903E+00    3.4256584806E-01   -6.8379313154E-01   -1.0111448018E-01    1.2492115704E-01   -6.9702211684E-01   -1.4759555730E-01    1.5032982255E-01
   -8.0952140057E-01    2.9104676625E+00    1.1965757791E-01   -1.1549284109E-01    7.0144554213E-01   -1.8143443094E-01   -1.5428780990E-01    6.8804207864E-01   -2.0181168523E-01
    2.1972066792E-01   -9.0915104147E-01    4.9878014380E-01    6.5982513229E-01    1.5150239667E-01   -1.8596617748E-01    6.9690747267E-01    1.2120198230E-01   -1.3515711924E-01
    2.3034352887E+00    2.3768653794E+00    4.5090051020E-01    2.8753244113E-01   -4.0063796116E-01    6.2730423421E-03    4.2312926159E-01   -4.9016694364E-01    1.3357986458E-02
    2.2488113561E+00    1.5699691153E-01    1.0838155459E-01    9.5664752539E-02    7.1925985044E-01   -2.0017384022E-01    9.5969043542E-02    7.5274595559E-01   -1.7666960226E-01
    2.9965042150E+00   -2.1975872709E+00    2.3464244794E-01   -7.3385710947E-01   -1.7316063629E-02   -1.3970089724E-01   -7.6466440064E-01   -8.0915430455E-02   -1.4709362221E-01
    8.9488340579E-02   -8.3410126407E-01    3.2900219830E-01    6.4756358149E-01    7.1303688387E-02   -2.3828025081E-01    6.9074889137E-01    5.6218349761E-02   -1.9435668908E-01
   -1.4009892432E+00    1.4242939165E+00    1.9481824909E-01   -1.1069230487E-01   -7.4425676862E-02    4.8416442154E-01   -1.6079317063E-01   -1.3838109861E-01    4.3945100053E-01
    1.8536140307E+00    4.0274995790E-02    4.3381995542E-01    1.2537881314E-02    8.7949397843E-01   -6.6914423511E-02    1.0302401547E-02    8.7975398345E-01   -3.2053416052E-02
   -1.0291485555E+00    2.7192738090E+00    3.6647627196E-01   -1.6288525928E-01    7.4411843101E-01    3.3354427646E-03   -1.9637720892E-01    7.2634051863E-01   -4.2228685813E-02
