  2.000000000000e-03   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.000000000000e-03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  0.000000000000e+00   2.000000000000e-03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e+00   2.000000000000e-03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  6.000000000000e-03   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  6.000000000000e-03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  0.000000000000e+00   6.000000000000e-03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e+00   6.000000000000e-03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  0.000000000000e+00   1.000000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e+00   1.000000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.400000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.400000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  0.000000000000e+00   1.400000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e+00   1.400000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.800000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.800000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  0.000000000000e+00   1.800000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e+00   1.800000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.200000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.200000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  0.000000000000e+00   2.200000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e+00   2.200000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.600000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.600000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  0.000000000000e+00   2.600000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e+00   2.600000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.000000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.000000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  0.000000000000e+00   3.000000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e+00   3.000000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.400000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.400000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  0.000000000000e+00   3.400000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e+00   3.400000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.800000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.800000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  0.000000000000e+00   3.800000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.000000000000e+00   3.800000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.200000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.200000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  0.000000000000e+00   4.200000000000e-02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
