 -9.75000000000000e-01  -1.00000000000000e+00   7.45071794734599e-01
 -9.75000000000000e-01   1.00000000000000e+00   3.09547418202220e+00
 -1.00000000000000e+00  -9.75000000000000e-01   7.45071794734599e-01
  1.00000000000000e+00  -9.75000000000000e-01   3.09547418202220e+00
 -9.25000000000000e-01  -1.00000000000000e+00   7.64410860246435e-01
 -9.25000000000000e-01   1.00000000000000e+00   3.11481324753404e+00
 -1.00000000000000e+00  -9.25000000000000e-01   7.64410860246435e-01
  1.00000000000000e+00  -9.25000000000000e-01   3.11481324753404e+00
 -8.75000000000000e-01  -1.00000000000000e+00   7.84741460849951e-01
 -8.75000000000000e-01   1.00000000000000e+00   3.13514384813755e+00
 -1.00000000000000e+00  -8.75000000000000e-01   7.84741460849951e-01
  1.00000000000000e+00  -8.75000000000000e-01   3.13514384813755e+00
 -8.25000000000000e-01  -1.00000000000000e+00   8.06114433636392e-01
 -8.25000000000000e-01   1.00000000000000e+00   3.15651682092399e+00
 -1.00000000000000e+00  -8.25000000000000e-01   8.06114433636392e-01
  1.00000000000000e+00  -8.25000000000000e-01   3.15651682092399e+00
 -7.75000000000000e-01  -1.00000000000000e+00   8.28583222170408e-01
 -7.75000000000000e-01   1.00000000000000e+00   3.17898560945801e+00
 -1.00000000000000e+00  -7.75000000000000e-01   8.28583222170408e-01
  1.00000000000000e+00  -7.75000000000000e-01   3.17898560945801e+00
 -7.25000000000000e-01  -1.00000000000000e+00   8.52204010126805e-01
 -7.25000000000000e-01   1.00000000000000e+00   3.20260639741441e+00
 -1.00000000000000e+00  -7.25000000000000e-01   8.52204010126805e-01
  1.00000000000000e+00  -7.25000000000000e-01   3.20260639741441e+00
 -6.75000000000000e-01  -1.00000000000000e+00   8.77035861778992e-01
 -6.75000000000000e-01   1.00000000000000e+00   3.22743824906659e+00
 -1.00000000000000e+00  -6.75000000000000e-01   8.77035861778992e-01
  1.00000000000000e+00  -6.75000000000000e-01   3.22743824906659e+00
 -6.25000000000000e-01  -1.00000000000000e+00   9.03140869690433e-01
 -6.25000000000000e-01   1.00000000000000e+00   3.25354325697804e+00
 -1.00000000000000e+00  -6.25000000000000e-01   9.03140869690433e-01
  1.00000000000000e+00  -6.25000000000000e-01   3.25354325697804e+00
 -5.75000000000000e-01  -1.00000000000000e+00   9.30584309978398e-01
 -5.75000000000000e-01   1.00000000000000e+00   3.28098669726600e+00
