    3.2217634905E-03    1.0974360382E+00    1.9114625117E+00    3.1040867306E+00    3.9199741779E+00    4.9881967421E+00   -1.6355602324E+01    2.6023554825E+00
   -5.0594979442E-02    1.0849287066E+00    2.0481776274E+00    3.0186062886E+00    3.9872081139E+00    5.1056145502E+00   -1.6456221226E+01    2.5054079552E+00
    2.6463142119E-02    9.7579454789E-01    1.8863592414E+00    3.0922805226E+00    3.9604052013E+00    4.9556966218E+00   -1.6459151062E+01    2.4987070696E+00
    4.4554154116E-02    9.9943682199E-01    2.1159524806E+00    3.0411488700E+00    4.0857569175E+00    5.0744481461E+00   -1.6435103673E+01    2.5212904389E+00
    1.5121120591E-02    1.0848280778E+00    2.0218833259E+00    3.0601843733E+00    3.9702188003E+00    5.0010437581E+00   -1.6569120133E+01    2.3909758303E+00
   -1.3523432116E-02    1.0706559919E+00    2.0926435922E+00    3.0236666866E+00    3.8850802234E+00    5.0156879780E+00   -1.6531049345E+01    2.4290682798E+00
   -6.7614307241E-02    1.0616944965E+00    2.1129868191E+00    2.9777733308E+00    3.9369522020E+00    4.9308826629E+00   -1.6538479637E+01    2.4195516385E+00
    7.5300149235E-02    8.8899763855E-01    1.9338339333E+00    3.1047326371E+00    4.0389471170E+00    4.9423856403E+00   -1.6365701035E+01    2.5887660045E+00
   -1.5387754835E-02    8.8020686192E-01    1.8912227725E+00    2.8820840472E+00    3.8819868944E+00    4.9224979846E+00   -1.6549135442E+01    2.4124921024E+00
   -7.9556038060E-02    1.0669519554E+00    2.0424103599E+00    2.8833635383E+00    4.0896150856E+00    4.9662843640E+00   -1.6298933813E+01    2.6587402751E+00
   -1.9059165569E-02    1.0160653278E+00    2.0431291963E+00    3.1118432887E+00    4.1175790228E+00    4.9699893553E+00   -1.6432565073E+01    2.5257374319E+00
    1.0227041070E-01    9.7454113304E-01    1.9972736360E+00    3.1046868938E+00    4.0091579443E+00    4.9085889330E+00   -1.6527573223E+01    2.4309862079E+00
    8.2335274223E-02    9.3942476318E-01    2.0706009600E+00    3.0925587044E+00    3.9589115157E+00    4.9354565949E+00   -1.6486806260E+01    2.4716950032E+00
   -7.8964304450E-02    9.8975836663E-01    1.9654312790E+00    2.9923488353E+00    3.8809198841E+00    4.9880477885E+00   -1.6501020097E+01    2.4574794918E+00
   -1.0814342790E-01    1.0382772888E+00    1.9867251254E+00    3.0735611384E+00    4.0396269225E+00    4.9498788304E+00   -1.6437519862E+01    2.5208597901E+00
   -4.2076795522E-02    9.2185179789E-01    2.0286789041E+00    2.9519576203E+00    3.8924408791E+00    5.0342343473E+00   -1.6444143049E+01    2.5151189958E+00
   -5.0708262488E-02    9.3570265336E-01    2.0571950980E+00    2.9078737389E+00    3.9787416606E+00    5.0353497272E+00   -1.6378432466E+01    2.5796673618E+00
    1.1189690999E-01    9.6815277300E-01    2.0862739867E+00    3.1008292739E+00    4.0461133839E+00    4.9842843189E+00   -1.6474570682E+01    2.4805323164E+00
    1.9733397625E-02    1.0883877003E+00    2.1111789005E+00    3.0372923092E+00    4.0599958671E+00    4.9502049703E+00   -1.6544410516E+01    2.4149171668E+00
    8.8321242443E-03    1.0324727827E+00    2.0738544449E+00    3.0301773326E+00    3.9949344799E+00    5.0887488787E+00   -1.6498009047E+01    2.4618869089E+00
   -2.1697378857E-02    9.4346447444E-01    2.0091752970E+00    2.9347486974E+00    3.8896354101E+00    5.0658430935E+00   -1.6452742651E+01    2.5071408741E+00
   -4.0192873509E-02    1.0464992218E+00    2.0227730796E+00    2.8832695139E+00    4.0557695158E+00    5.0904943377E+00   -1.6368627612E+01    2.5913554441E+00
    1.0135710236E-01    9.2471083793E-01    2.1128720756E+00    2.9231550835E+00    3.9991495422E+00    5.0442600705E+00   -1.6261477261E+01    2.6922270911E+00
    4.5145591633E-02    9.9513691511E-01    1.9735389265E+00    2.9591740070E+00    4.0959832114E+00    5.0683867556E+00   -1.6444613591E+01    2.5133004076E+00
   -1.0537384330E-02    9.9168450400E-01    2.0817012115E+00    2.9214583071E+00    4.0929775026E+00    5.0171497037E+00   -1.6326046891E+01    2.6306740747E+00
    1.0657822883E-01    9.6922533442E-01    2.0696363858E+00    2.9184876221E+00    3.9802366565E+00    4.9489344602E+00   -1.6477555066E+01    2.4810546879E+00
   -7.5786830349E-02    1.0957137458E+00    2.0922850047E+00    2.9790216722E+00    3.9382079760E+00    5.0663322404E+00   -1.6453666341E+01    2.5061961002E+00
   -1.0469723513E-01    1.0881218461E+00    2.0962781351E+00    2.9474344443E+00    3.9679727674E+00    4.9324905967E+00   -1.6477667109E+01    2.4795507602E+00
    6.9984734362E-02    1.0115245377E+00    2.0030750186E+00    2.9547252104E+00    3.9646463831E+00    5.0867365000E+00   -1.6525064431E+01    2.4335562014E+00
    9.2880706005E-02    8.8927990048E-01    1.9464318610E+00    3.1014898193E+00    3.9451585230E+00    5.0161533543E+00   -1.6316852455E+01    2.6405091074E+00
   -8.0100559956E-02    9.9094463435E-01    1.9529775380E+00    3.0543427916E+00    3.9669414331E+00    4.9771538170E+00   -1.6476758801E+01    2.4816692992E+00
    2.2795793007E-02    1.0501716972E+00    2.1145044488E+00    3.0085424377E+00    3.9962043101E+00    4.9695106217E+00   -1.6566018090E+01    2.3929684517E+00
   -8.2333581253E-02    1.0062560413E+00    1.9871832393E+00    3.1162262337E+00    3.9671546188E+00    5.0889859135E+00   -1.6346134802E+01    2.6158791023E+00
    3.8920937325E-02    9.5709262123E-01    1.9279743118E+00    3.1149120453E+00    3.9587837276E+00    4.9651044734E+00   -1.6449873012E+01    2.5083904650E+00
    9.6090399873E-02    1.1031168411E+00    1.9027758151E+00    3.0441370250E+00    4.0457502174E+00    4.8862305847E+00   -1.6473655574E+01    2.4837381068E+00
    4.5343050460E-03    9.7406754740E-01    1.9240519377E+00    3.0108110721E+00    4.1026818185E+00    5.0129742852E+00   -1.6422425074E+01    2.5350040057E+00
    8.1151085063E-02    1.0175201582E+00    2.0528526381E+00    2.9269465654E+00    4.0430894902E+00    5.0777394201E+00   -1.6455434374E+01    2.5009214594E+00
   -6.0543136493E-02    8.9574182817E-01    1.9676793951E+00    3.0298594600E+00    3.9834813381E+00    5.0992572245E+00   -1.6371254881E+01    2.5898935035E+00
   -7.3850676478E-02    8.8775456248E-01    1.9405732482E+00    2.9726039567E+00    4.1084113717E+00    4.9190935479E+00   -1.6286270668E+01    2.6680254489E+00
   -1.0297181089E-01    8.8974141612E-01    1.9470380094E+00    2.9380018919E+00    3.9286663749E+00    5.0844871876E+00   -1.6386790993E+01    2.5752821796E+00
    1.8089325694E-02    9.4899188386E-01    1.9026919564E+00    3.0026754119E+00    3.9327636942E+00    5.0474964441E+00   -1.6470693583E+01    2.4893450410E+00
   -5.7636289892E-02    9.1533762385E-01    2.0644885107E+00    2.9726243298E+00    3.9812023809E+00    4.9360222552E+00   -1.6450373884E+01    2.5065642002E+00
    1.0653982145E-01    1.0990462142E+00    1.9980520550E+00    2.9740357442E+00    4.1067369832E+00    5.1074180399E+00   -1.6492442005E+01    2.4635965420E+00
   -3.4303064555E-02    9.7928566531E-01    2.0976091384E+00    3.0493007461E+00    3.9465420360E+00    5.1049716989E+00   -1.6399397592E+01    2.5611644931E+00
   -1.0323292669E-01    9.8179797676E-01    1.9172814582E+00    3.0203985197E+00    4.1105782727E+00    4.8884567714E+00   -1.6275135941E+01    2.6787939826E+00
    3.7050555943E-02    9.7108221956E-01    2.0615490458E+00    3.0058818351E+00    4.0374077131E+00    5.0444861666E+00   -1.6469082160E+01    2.4881383861E+00
   -9.1457739277E-02    1.1120894392E+00    2.1100023042E+00    2.9929724373E+00    3.9958418230E+00    5.0704426088E+00   -1.6426334957E+01    2.5348981580E+00
